,date,review,rating,isEdited,title,userName,developerResponse
3160,2022-04-13 03:14:30,"Mình nghĩ bên ngân hàng nên thêm biến động số dư, lần trước dùng ứng dụng kia dễ kiểm soát được tiền cộng vào bị trừ và số dư còn lại, chuyển sang dùng ứng dụng này rồi lắm lúc không kiểm soát được số dư của mình.",5,False,Nên thay đổi biến động số dư,Nâm 123,
3161,2022-04-13 04:51:27,Phía ngân hàng nên thiết kế lại giao diện mới nhé,1,False,Ứng dụng mới gì quá tệ ! Ko bằng Fast,Vân Chilli,
3162,2022-04-13 04:28:55,"App cũ giao diện đẹp và dễ xem hơn nhiều. Nhìn chuyên nghiệp hơn hẳn
App mới trông sơ sài nhìn rõ chán 😒",2,False,Không thích app mới,Quá tệ ý,
3163,2022-04-13 04:19:28,"Cải tiến , ứng dụng tốt hơn mà toàn thấy lỗi",1,False,Giao dịch chậm,le kieu ngan 2308,
3164,2022-04-13 04:11:20,"App trên ss ok qua ip tối ngày lỗi down đi down lại tỉ lần, phát rồ",1,False,Không tích hợp vs ip,mdbnhaj,
3165,2022-04-13 03:58:33,"Giao dịch chậm hơn app Fast mobile, mất thời gian hơn",1,False,Giao dịch chậm hơn app Fast mobile,Daohang1504,
3166,2022-04-13 00:11:06,Bên techcombank sao k có trương trình đóng học phí như những ngân hàng khác ạ,5,False,Cần nhiều dịch vụ hơn,1222278,
3167,2022-04-13 01:42:35,"Không thể nào mà chọn ngân hàng để chuyển tiền đi.
Mệt mỏi",1,False,App lỗi vấn đề chuyển tiền,gnaiggng,
3168,2022-04-13 01:01:52,"App chạy ko đc mượt như bản cũ, nên bổ xung thêm tính năng lưu nội dung mẫu khi gửi tiền",1,False,App chạy quá chậm,thắng dl,
3169,2022-04-12 12:42:32,"Ứng dụng cập nhập xong rất chậm, không thể thực hiện giao dịch được.",5,False,Tốc độ ứng dụng,XanhZ,
3170,2022-04-12 15:38:25,"Dạo diện đẹp cũng ko ăn thua gì lại đi lượt bớt cái quan trọng nhất 
Ko hiện số dư tại thời điểm chuyển khoản để khách dễ kiểm soát số dư  
Bên NH làm ơn cập nhật lại dùm 
Ví dụ: Bạn đã được + 100.000vnd vào TK. Số dư hiện tại: x.000.000.",2,False,Tệ,dbloannie,
3171,2022-04-12 14:58:59,"Dùng mấy tháng rồi, vẫn thấy app này khó xài hơn app cũ rất nhiều",1,False,Khó xài,kchikvknheknwjdlmwbflamdnfb,
3172,2022-04-12 13:41:52,"Các tác vụ toàn chữ là chữ, ít biểu tượng. Dùng đọc rất mệt. Kém hơn bản cũ",2,False,Giao diện khó sử dụng,meomeo34,
3173,2022-04-12 13:12:31,"App mới không có tích hợp thông tin thẻ visa, không thuận tiện trong thanh toán thẻ",1,False,Không tích hợp thẻ visa,F@stmobile lover,
3174,2022-04-12 10:51:12,"Thật sự là ứng dụng mới rất khó dùng , mong rằng bên phía teckcombank để lại ứng dụng cũ , vì giao dịch lâu , và đánh stk k hiện tên như ứng dụng cũ , nhiều khi cũng kb ck đúng người k , rất hi vọng bên phía teck đổi ứng dụng cũ ạ",5,False,Buồn,húinhdhdj,
3175,2022-04-12 12:16:17,Cạch luôn,1,False,App,Điều kẹ,
3176,2022-04-12 10:55:58,"App mới quá chán, dành 60p để làm quen vẫn chưa được, ngân hàng kỹ thương, app chưa xứng với tên.",1,False,Đôi lời nhắn nhủ,congdonggamevn,
3177,2022-04-12 08:41:08,Hệ thống Tech tự nhiên bắt nâng cấp lên bản mới không cho cập Nhật lại bản cũ vừa khó nhìn vừa khó dùng,1,False,App mới tệ quá chuyển lại app cũ đi,Tien Johny,
3178,2022-04-12 07:20:48,"Đề nghị Tcb chuyển về app cũ, app mới tồi, 0 điểm",1,False,App quá tệ,vvvvvvvkkkkkkkjjjjj,
3179,2022-04-12 07:09:23,Cả ngày lỗi,1,False,Ggs,game rác ggg,
3180,2022-04-12 02:26:05,Thấy loàng ngoàng hơn app cũ thà để app cũ cơn hơn tìm chỗ nạp điện thoại không thấy đâu cả,5,False,Nạp thẻ,trải nghiệm nghiêm túc,
3181,2022-04-12 05:36:07,App nên hiển thị số tiền sau khi trừ ra. Số dư không hiện đầy đủ rồi ai rảnh ngồi cộng ? App cũ đang ngon. Bắt qua đây dở ghê,1,False,App cần cải thiện.,JaydenHoffman9999,
3182,2022-04-12 04:50:02,"Chán
Nếu có 0 sao chắc cho 0. Cái cũ đang rất ok. Dùng cái này tức điên. Thẻ tín dụng ko thấy đâu. Bưc mình",1,False,Nếu có 0 sao,Ngọc Hân Viết,
3183,2022-04-12 03:46:24,"phiên bản cũ dễ thao tác hơn , phiên bản mới vừa xấu vừa khó thao tác khó nhìn khi thao tác ,",1,False,Phiên bản khó thao tác,Đậu1902,
3184,2022-04-12 03:38:51,"Tính năng quét qr code để chuyển tiền làm kém. 
Khi quét xong tự động điền thông tin nhưng không hiển thị lại tên người nhận cho người gửi tra soát. 

Chỉ ghi mỗi thông tin số tài khoản. Tốt nhất nên ghi thêm thông tin như tên người nhận, tên ngân hàng. Sẽ giúp người chuyển tiền an tâm hơn",1,True,Quét Qr code hiển thị quá kém,LelouchNear,"{'id': 26316616, 'body': '\nChào bạn, \r\nKhi đã chuyển sang sử dụng ứng dụng ngân hàng điện tử mới thì bạn sẽ không thể đăng nhập ứng dụng cũ được nữa, Ngân hàng rất tiếc nêu bạn  gặp phải trong quá trình cài đặt và sử dụng dịch vụ nàycủa Techcombank. Ngân hàng xin ghi nhận ý kiến đóng góp của bạn và sẽ liên tục cải tiến để nâng cao trải nghiệm cho người dùng..', 'modified': '2022-04-12T03:38:51Z'}"
3185,2022-04-12 02:39:58,"App lỗi liên tục,k kt dc số dư",1,False,Quá kém,xteam mobile,
3186,2022-04-11 13:45:27,Đề nghị xem lại tính năng của app mới,5,False,Quá tệ khó dùng hơn app cũ,Hùngchanh,
3187,2022-04-11 16:29:17,Không có mục gưi tiết kiệm onl hoạc gưi tiền tài lộc,3,False,Ko có mục gui tiền tiết kiệm onl,nam jpan,
3188,2022-04-11 13:48:27,"App mới không có tài khoản mobile, cũng không liên kết với cả thẻ tín dụng. Dùng rất bất tiện. 
Hy vọng Tech sẽ cải thiện 2 chức năng này như app cũ.",3,False,Không liên kết với thẻ tín dụng,Mai Vũ TB,
3189,2022-04-11 03:36:40,Ví dụ: “NGUYEN THI HUYNH NHU chuyen khoan”,4,False,Yêu cầu có nội dung chuyển khoản tự động giống như app khác hộ,hynhu91,
3190,2022-04-11 11:45:07,Giao diện ko ổn chút nào,2,False,Hình thức,Pmh37689,
3191,2022-04-11 07:33:18,Sửa app dùm con đi mấy bố :Đ,2,False,"Không có thông báo nhận tiền, hay đã chuyển khoản",nguyenanh031201,
3192,2022-04-11 02:59:10,Cho em hỏi em chuyển tiền thiếu mất 1 số tai khoảng mà 3 hôm nay sao tiền chưa tra về ạ,4,False,Chuyển nhầm tiền,caovanhai,
3193,2022-04-11 03:06:00,"Giao diện mới cực kỳ khó sử dụng, tôi muốn đổi về app cũ nhưng ko được!",3,False,Khó sử dụng,Khachhang2022,
3194,2022-04-11 02:13:23,HỖ TRỢ THANH TOÁN TIỀN ĐT ĐI Ạ 🙂💀,3,False,ncct,LÀM ƠN GIẢI QUYẾT GIÚP MÌNH,
3195,2022-04-10 14:29:14,"Khs app lỗi mk tải đi tải lại mấy lần mà vẫn k chụp được cccd, không tài nào ấn được mà làm thẻ",1,False,Lỗi app,thanhhhangsssi,
3196,2022-04-10 07:56:14,Có cách nào đổi lại app cũ kh ạ? App đơn giản quá mức rồi. Xài kh thích tí nào. Biết thế kh cập nhật sang app này. Chán dễ sợ,1,False,App cũ,trang16801,
3197,2022-04-10 00:49:10,"App rất cùi bắp, suốt ngày bảo trì mà vẫn ko hoạt động tốt nổi, ảnh hưởng đến giao dịch của kh.",1,False,Bảo trì rất nhiều,lulu2193,
3198,2022-04-09 23:25:58,có tiền mà ko giao dịch được ứng dụng lỗi à không đổi sang ứng dụng mới được ? Thay đổi MK thành công sang bên kia toàn báo sai MK mà đổi tới 20 lần rồi quá thất vọng,1,False,Không thể chuyển từ Fasmobi sang ứng dụng mới,P Quang Hải,
3199,2022-04-09 19:00:54,Làm cái app mới như loz,1,False,Như l,Nyzkon,
3200,2022-04-06 09:20:48,"- Không có biến động số dư. - Không có chức năng tài khoản - Không có lịch sử giao dịch 😡😡😡😡 - Giao diện khó sử dụng và xấu xí, càng cập nhật càng lỗi. Mấy ông Dev có tự trọng một chút đi, lỗi như thế mà nhận lương không thấy xấu hổ à!",5,False,App quá ít chức năng và xấu xí,Minh_Luật,
3201,2022-04-09 03:43:09,App thiết kế ngu,1,False,Thanh toán thẻ tín dụng ở đâu,HienNguyenDonla,
3202,2022-04-08 22:49:55,Có dành cho người chưa đủ 18 không ạ?,2,False,Câu hỏi,Tramcutee,
3203,2022-04-08 12:49:49,Chỉ cho xài app Techcom Mobile còn app này ko cho xài.,1,False,Tải về báo không hỗ trợ,Truongtien.do,
3204,2022-04-08 10:53:39,Ứng dụng tào lao. Mất điện thoại + biết pass là xong phim,1,False,Tào lao,gaguahwvjwi,
3205,2022-04-08 06:14:00,K thể vào được !,2,False,Tệ,minhkhanh9x,
3206,2022-04-07 12:53:39,"App mới không chia được chuyển khoản cùng ngân với khác ngân hàng như app cũ
Để chung 1 cột thế gây bất tiện vô cùng, dễ gây chuyển khoản nhầm
Với có ko cần lưu lại tất cả tài khoản đã chuyển khoản đâu, tài khoản nào khách cần mới lưu chứ. Vào tìm tên khoản để chuyển khoản, dài như sớ văn vì cùng ngân hàng và khác ngân hàng cùng 1 cột. Biến động số dự còn chậm",1,False,App mới thua app cũ gây bất tiện,Jw_812,
3207,2022-04-07 11:53:45,"Dùng hay bị lỗi , ck báo lỗi mà vẫn trừ tiền , làm mình ck 2 lần liền mất tiền mấy lần như thế rồi . Chán chẳng muốn dùng tech nữa",2,False,.,&&@):!:'dvdba,
3208,2022-04-06 09:28:43,Đăng nhập quá lâu và liên tục bị văng. Cả mấy tiếng đồng hồ vẫn không thể vào đăng nhập chuyển tiền được. Thật sự rất bực và không muốn dùng ngân hàng tech nữa. Thủ tục chuyển tiền và giao diện quá rườm rà! Cải tiến app mới còn thua cả app cũ! Không xem được lịch sử ck nữa!! Chắc đổi ngân hàng dùng cho đỡ phiền!,1,False,App mới quá tệ,ạdkis,
3209,2022-04-06 09:24:49,"Giao diện rối, không rõ ràng, hay bị out không lý do. Đề nghị sửa đổi.",1,False,Nên sửa đổi,H@g0,
3210,2022-04-06 08:26:49,sao bây giờ mình vào ko xem được lịch sử giao dịch nhỉ,5,False,ko xem được lịch sử giao dịch,dm ios,
3211,2022-04-06 09:19:15,Có cái app mà vài hôm lại bảo trì vài hôm lại tính năng sắp ra mắt,1,False,App suốt ngày không hoạt động,june3rdnguyen,
3212,2022-04-05 23:18:31,Trong biến động số dư không ghi rõ chi tiết.,4,False,Tạm chấp nhận-không bằng ứng dụng cũ,nhachoaivay,
3213,2022-04-06 02:44:49,"Chuyển tiền báo lỗi, tài khoản ko trừ, một lúc sau trừ tiền nhưng tiền chuyển đến một tài khoản khác.",1,False,Chuyển tiền lỗi,tusaamf,
3214,2022-04-06 02:02:55,Chuyển khoản xong tiền toàn bị trả về,1,False,Quá tệ,hrnsidnebe,
3215,2022-04-05 11:50:30,"App cũ dùng thích hơn rất rất nhiều, app mới dùng rất bực mình vì ko hiện số dư tài khoản ở lịch sử giao dịch. Giao diện ko tối ưu, bất tiện. Dùng tech bao năm nay mà vì cái app mới này nên mình quyết định đổi sang ngân hàng khác dùng. Lần đầu tiên bị khó chịu đến mức phải lên đánh giá trên Apple store.",2,False,Rất không thích app này,Diep88888,
3216,2022-04-05 15:07:53,"Mật khẩu cần dài tối thiểu 8 ký tự gồm số, chữ hoa, chữ thường và ký tự đặc biệt. Hiện tại lại chỉ cho phép dài 6-8 ký tự, không cho đặt dài hơn, không chứa ký tự đặc biệt. Quá là hài hước cho 1 ngân hàng lớn.",1,False,Mật khẩu đi ngược chính sách bảo mệt,November Green,
3217,2022-04-05 14:50:34,Haiz,1,False,Suốt ngày lỗi,xe oto kia trả góp,
3218,2022-04-05 14:20:38,"Thiếu quá nhiều tính năng, hay lỗi vặt",1,False,App,Yamoguguai,
3219,2022-04-05 12:12:07,"Vừa hay lỗi, mà thao tác cũng rườm rà hơn app cũ. Đặc biệt mình dùng thấy báo lỗi hoài ấy. Mình quyết định đổi ngân hàng luôn các bạn ạ 🙂 Mình cay nó lắm rồi!!!",1,False,Mình không đánh giá cao app mới này,PHLD0903,
3220,2022-04-05 10:22:35,app lag như quỷ,5,False,ap lag như quỷ z,bảownenf,
3221,2022-04-05 11:35:57,Từ khi đổi sang app mới suốt ngày lỗi chán thật sự,2,False,App hay lỗi,panhchi,
3222,2022-04-05 11:34:28,Sử dụng không bằng ap cũ,1,False,Chán,atqbfavsjsdcusu,
3223,2022-04-05 11:29:12,"Đang xài f@st mobile ngon lành bắt buộc đổi sang Techcom mobile, bắt đầu cả đống bất tiện xảy ra
- không nạp được tiền điện thoại
- không thanh toán internet hoặc điện nước được
- KHÔNG BẤM QUÊN MẬT KHẨU ĐƯỢC,cái chữ “Tính năng sắp ra mắt” đã hiện từ khi mới bị BUỘC chuyển sang app này, tới bây giờ vẫn chưa ra mắt ? không liên hện cho cskh được toàn báo bận trong khi gọi lúc 4h ,bây giờ phải ra ngân hàng chỉ vì lý do xàm xí là quên mật khẩu internetbanking.",1,False,Mật khẩu,hhgggggggggoooppppp,
3224,2022-04-05 11:29:00,"app mới xài quá nhiều lỗi, ko thể đăng nhập vào xem được số dư, thông tin tài khoản. Mỗi lần cần chuyển tiền là lại lỗi, chả hiểu làm sao
Khuyên mn ko nên xài hoặc chuyển sang ngân hàng khác để mượt hơn nhé",1,False,quá nhiều lỗi,blueeeeskyyyyyyy,
3225,2022-04-05 11:23:50,K hiểu sao thằng nào ngu thế mà phát triển đc cái app này,1,False,App ngu dốt,tranthang99,
3226,2022-04-05 11:19:29,App qq j ăn rồi lag. Vào ktra cái tk cũng ko được,1,False,Lỗi,"182748,&37",
3227,2022-04-05 11:10:58,Cố lên đội dev ơi. Cùi với lỗi quá,1,False,Cố lên đội dev ơi,NguyenTienHiep,
3228,2022-04-05 11:08:06,Phần mềm quá tệ. Suốt ngày lỗi. Bỏ luôn ngân hàng này.,1,False,Quá tệ,vjajchajf,
3229,2022-04-05 11:02:42,"Lỗi liên tục, giao diện lẫn hình thức cũng thua xa app cũ",1,False,Tệ,minhh hảo,
3230,2022-04-05 10:56:28,"Cứ cần dùng vào app mở lên là y như rằng app bị lỗi, k đăng nhập hay làm gì được. Ngân hàng lớn mà làm cái app quá tệ.",1,False,Lỗi liên tục,techcombank khách hàng,
3231,2022-04-05 10:56:18,App gì lỗi hoài. Cứ sài bị gián đoạn,1,False,Lỗi,MonRacing,
3232,2022-04-05 10:55:25,1 tháng 30 ngày bảo trì 31 ngày . Lúc cần gấp ko bao giờ vô được,1,False,App Lỗi,MANGO 2021,
3233,2022-04-05 10:50:59,"Suốt ngày bảo trì với gián đoạn đăng nhập, cả 1 bank lớn mà build app dởm vc",1,False,Dùng tệ méo chịu được,mrmanhmom,
3234,2022-04-05 10:48:25,Lỗi suốt ngày 😡😡😡 quá bực mình,1,False,App lỗi,hà thanh 99,
3235,2022-04-05 10:45:03,"Thật sự rất mệt mỏi với cái app này, app cũ thấy sài ok hơn. App gì mà thông báo khi giao dịch chậm như rùa, hôm này giao dịch ngày mai mới thông báo mà còn thiếu nữa chứ. Chưa hết bị lỗi hoài luôn. Muốn vào kiểm cũng không được. Không khắc phục tôi sẽ đổi thẻ ngân hàng khác.",1,False,Khuyên mọi người cân nhắc trước khi làm thẻ Techcombank,Thuyy Nguyeen,
3236,2022-04-05 10:31:02,Đăng nhập nhiều lúc bị lỗi ko vào được. Nhiều khi có việc gấp cần chuyển khoản ở ngoài đường ko nhanh bằng app cũ. Dùng rất khó chịu lỗi đăng nhập.,1,False,Lỗi đăng nhập,khangtran153,
3237,2022-04-05 10:30:37,App xài quá chán. App cũ đang xài rất hài lòng qua app này chán hẳn,1,False,Giang nguyễn,nhdk1513,
3238,2022-04-05 10:29:30,"Nhìn thật sự không quen, nhìn cứ giả giả kiểu gì, không chuyên nghiệp bằng bản cũ luôn ý, mong ad chuyển lại về bản cũ :)) chứ nhìn chán, k muốn dùng luôn . lại còn hay lỗi :))",1,False,Phiên bản mới không tiện bằng bản cũ,tamtam2424,
3239,2022-04-05 10:21:26,Ứng dụng rất tồi. Hay bị lỗi. Chán,5,False,Phản ánh,Tuấn anh 8688,
3240,2022-04-05 10:00:40,Cái app xàm nhất từng thấy,5,False,Chán,Hoan37,
3241,2022-04-05 10:19:41,Ứng dụng chán thật. Cần chuyển tiền mà báo gián đoạn. Quá chán,1,False,👎👎👎👎👎,huân 2000,
3242,2022-04-05 10:17:19,App mới tuy thêm vài chức năng. Nhưng quá tệ so với app cũ,1,False,Quá tệ,Tới Sa Đà,
3243,2022-04-05 10:03:42,Chán. Quá tệ ! Có rất nhiêu fphanr hồi từ khi ra app mới này mà vẫn không thấy cải thiện 1 chút nào. K hiểu làm ăn kiểu gì v???,1,False,Chưa bao giờ xài cái app nào mà tệ như cái app này,qedfcaaxvnnh,
3244,2022-04-05 10:02:18,App như cl lỗi miết,1,False,Lỗi,kkpenkk,
3245,2022-04-04 09:00:23,Rồi cho hỏi xem hạn mức thẻ tín dụng ở chỗ nào vậy.,5,False,Ok,...........123321,
3246,2022-04-05 09:55:50,"Tech tìm bên lập trình app chán thế. Ngoài vài chục lỗi chán như người ta đã đánh giá. Làm ơn đổ lại màu con lợn tiết kiệm phát lộc màu vàng, màu đỏ giúp với. Tôi bị loạn khi đọc quá nhiều chữ. UX UI lởm thiệt. Bộ phận R&D fail quá.
Nhiều khi bị lỗi chỉ muốn chửi thề. Hức",1,False,Màu xấu thiệt,Dúhbaksusbs,
3247,2022-04-05 08:54:51,Giao diện mới nhìn cùi bắp quá.,3,False,Cùi quá,glod_blue7,
3248,2022-04-05 02:20:04,"Chậm, ko có biến động tổng số dư sau ck, ko hiện tên đăng nhập cho khách khi quên. Trả app cũ lại đi ko chắc lại qua ngân hàng khác.",1,False,App mới quá tệ,Skyfive5,
3249,2022-04-05 01:41:56,Thật sự rất chán. Muốn sử dụng lại app cũ.,1,False,Đánh Giá App Mới Techcombank,Tuyen Moonnie,
3250,2022-04-04 16:32:33,Mật khẩu đăng nhập phải khác mật khẩu chuyển tiền!,2,False,Góp ý,Hai nhón,
3251,2022-04-04 14:28:12,"Thêm phần số dư biến động khi chuyển khoản hoặc nhận của từng lần nữa, cùi hơn app cũ",3,False,Thêm biến động số dư,hkshdbr,
3252,2022-04-04 09:24:05,App mới quá tệ. Giao diện rườm rà. K nhanh và thân thiện bằng app cũ. Please cải thiện,1,False,App tệ khá chậm,Phiphan123,
3253,2022-04-03 12:00:18,"App mới của Tech có phần lưu thông tin toàn bộ các giao dịch, dù người dùng có muốn hay không khiến cho việc giao dịch mới bị ấn nhầm với người trùng tên. Ví dụ tôi muốn gửi tiền cho bạn Hiệp ở ngân hàng techcombank nhưng search tên Hiệp ra 3 Hiệp trong phần lưu và đã chuyển nhầm luôn( và cái giao dịch tên Hiệp ấy đã gd từ 2 năm trước rồi- tôi k hề lưu). Đề nghị techcombank xem lại về vấn đề này!",5,False,Việc lưu thông tin khách hàng,Thiều Ngọc Trâm,
3254,2022-04-04 04:28:14,Ứng dụng chán ngân hàng phục vụ kém nói chung không nên dùng ngân hàng này,1,False,Ứng dụng chán,game như lừa đảo,
3255,2022-04-04 03:09:49,Gửi tiền rồi còn bắt phải thông báo tài khoản ở chi nhánh nào. Là tài khoản của mình hay của người gửi. Tại sao ngày càng cập nhật mấy cái dở hơi thế ạ. Rồi chuyển tiền đi trừ rồi mà người nhận vẫn chưa nhận được. Chắc đổi qua ngân hàng khác dùng chứ k chịu nổi.,1,False,Tệ,Nhiqt,
3256,2022-04-03 17:20:21,Bình thường sau mỗi giao dịch đều hiện số dư cuối tiện cho việc theo dõi tài khoản cũng như thu chi. Sang app mới mất hẳn tính năng này làm mình thấy trải nghiệm khi dùng k đc tốt,3,False,K hiện SDC sau mỗi giao dịch,武玉碧,
3257,2022-04-03 16:07:04,"Giao diện khó nhìn khó dùng, dối hết cả mắt. Mò chán ra ko thấy cái tag vụ cần thiết đâu. Nc app khó dùng. Không bằng app cũ",1,False,App,nganha2157,
3258,2022-04-03 04:22:31,Em rất thích hình nền của Techcombank,5,False,Hình nền của Techcombank đẹp lắm ạ,Ngoc Quynh Anh,
3259,2022-04-03 05:06:04,TRẢ LẠI APP CŨ ĐI. CHUYỂN TIỀN CŨNG KO ĐƯỢC. PHIỀN HÀ MỆT MỎI,1,False,TRẢ LẠI APP CŨ ĐI. CHUYỂN TIỀN CŨNG KO ĐƯỢC.,Hanamati,
3260,2022-04-02 07:26:37,Mở Thẻ tín dụng và tài khoản online cực nhanh trên app. Đặc biệt mở Thẻ tín dụng trên app không cần chứng minh thu nhập và chỉ sau 02 ngày đã nhận được Thẻ cứng. 5 sao cho Techcombank.,5,False,Mở Thẻ tín dụng và tài khoản online cực nhanh,VinhKV,
3261,2022-04-03 02:15:48,Phần lịch sử giao dịch nên biến động realtime theo  từng giao dịch,1,False,Lịch sử giao dịch,RVV1511,
3262,2022-04-03 01:56:15,"Những tính năng khác của app đã dần cải thiện đk nhưng riêng tính năng quản lý thẻ tín dụng trên app vẫn rất tệ, cập nhật giao dịch sao kê rất chậm, có những tháng mãi ko thấy update để người dùng thanh toán thẻ",1,False,Thẻ tín dụng,Ayumi_,
3263,2022-04-02 19:26:44,Ngân hàng hay bị lỗi hệ thống về đêm ảnh hưởng rất lớn tới công việc của tôi,1,False,Hệ Thống Nảo Trì Ít Thôi,nhiuytrefgvbcn,
3264,2022-04-02 18:54:54,Thường xuyên không đăng nhập được,1,False,Không bằng App cũ,kitukitu,
3265,2022-04-02 10:48:43,App dở hơn app cũ rất nhiều. Nâng cấp mà không bằng 1/10 app cũ. Tính năng bảo mật tài khoản giảm. Nên nhập mật khẩu và mã xác nhận bảo mật khi chuyển khoản như app cũ. Thao tác chuyển tiền rất bất tiện và khó kiểm tra,1,False,App rất dở,Nguyen Duong Hoa,
3266,2022-04-02 04:37:17,Tốt,5,False,Người dùng,thichcoi,
3267,2022-04-01 09:40:06,Tôi chư được gửi yêu cầu sử dụng app,5,False,Chưa được sử dụng app,min1928475,
3268,2022-04-01 17:42:52,"App cũ tôi đánh giá 8 điểm 
App mới tôi cho 3 điểm.
Lý do: - Các bạn ko có tư duy về hình ảnh. Mấy cái icon cũ nổi bật đâu rồi tôi đâu có thời gian để đọc chữ đâu. 
- Có thể các bạn nghĩ là các bạn làm tốt. Các bạn có thể mang 2 cái app ra khảo sát xem cái nào được phản hồi tốt hơn theo độ tuổi ( 18-23; 23-35 ; 35-50) tôi đảm bảo là ông nào trưởng dự án và đội coder  sẽ rất buồn đấy. 
- Bảo mật, xác nhận vân tay, bỏ qua OTP vậy mấy người bị viên da cơ địa mất vân tay họ dùng kiểu gì)",1,False,Đánh giá trải nghiệm của app cũ và mới,mr trần hoà,
3269,2022-04-01 11:45:54,"Dùng ap rất tệ.
+ Chuyển 24/7 hay liên ngân hàng không có lựa chọn. Chuyển mấy lần tự động chuyển ngay sang liên ngân hàng. Chờ vài ngày mới nhận được.
+ Giao diện xấu, không trực quan. Thua xa Fast Mobile, giờ muốn chuyển lại không được.
+ Xếp hạng 1*",1,False,Dùng rất chán.,Chuột bạch PM,
3270,2022-03-31 10:12:18,"Ét ô ét , làm sao quay về app cũ",5,False,Hối hận kèm Thất vọng app mới này quá !,Con của PHAT,
3271,2022-04-01 06:50:19,"app lỗi suốt ngày, chậm, rất bực mình",1,False,nhận xét,unclegau,
3272,2022-03-31 14:55:01,Ngân hàng ép người dùng sử dụng phần mềm tệ hơn phiên bản trước,1,False,Phần mềm cải lùi,acjrebuf,
3273,2022-03-31 13:46:15,Hi vọng team làm app này sớm bay mầu để được dùng cái app khác tử tế hơn,1,False,App như *** ấy,WTFTCB,
3274,2022-03-31 11:32:50,"App mới giao diện quá rối, kiểm tra biến động số dư mất quá nhiều thao tác. 

Giao diện chuyển tiền nhìn nhức mắt, mất quá nhiều thao tác.",1,False,Giao diện quá rối,Ntuan151183,
3275,2022-03-31 11:00:53,"Chưa thấy cái app nào nó ngu như cái app này, dùng bực cả mình.",1,False,Bực mình.,bdbsjajdh,
3276,2022-03-31 07:52:56,Tôi cần thêm lựa chọn về bảo mật,1,False,Tôi cần thêm lựa chọn về bảo mật,Laughing24,
3277,2022-03-31 05:32:30,:))) làm thế nào để ấn quên mật khẩu vậy coder appp quá chán,1,False,A,qgba99,
3278,2022-03-31 04:00:37,"Rõ ràng có thể cắt bớt đi 2 chạm trong thao tác chuyển khoản mà vẫn kéo dài thêm ra? Ở phần chọn ngân hàng và phần 
Đoạn đầu của màn hình home trống quá nhiều ko biết để làm gì, sao ko tách hẳn chuyển tiền và thanh toán ra thành 2 nút để tiết kiệm 1 chạm? Trong phần chọn danh sách ngân hàng và chọn danh bạ người nhận cũng trống quá nhiều ko cần thiết. 
Và còn khá nhiều lỗi trong thiết kế UX. Mong khắc phục ở lần update mới. Đánh giá 1* vì ngân hàng lớn mà làm UX thiếu thông minh.",1,False,Trải nghiệm kém,NamVVX,
3279,2022-03-31 02:57:53,đề nghị cho thêm ngôn ngữ tiếng việt. chê việt nam ít tiền hay sao mà dùng tiếng anh,1,False,chán,ahkdjfkckuejdkfkf,
3280,2022-03-30 15:10:39,App mới này báo biến động số dư tài khoản chậm quá. Cần nhanh hơn chứ. Phải 30 hơn 30s mới báo về. Cần cải thiện lên tầm 3-5s thôi chứ thế này lâu quá,5,False,Tin nhắn báo biến động số dư tk chậm,hugnaru,
3281,2022-03-29 13:16:10,Ngôn ngữ nửa Việt nửa Anh dùng rất khó chịu,4,False,Kém,ufobiy,
3282,2022-03-30 10:17:12,"Do Tech bắt khách hàng phải chuyển từ Fast mobile sang ứng dụng này, mình thấy dùng Fast mobile vẫn dễ dùng hơn, tra cứu hoá đơn cũ, sao kê cũng dễ hơn.",1,False,Giao diện khó dùng,Hung xd HY,
3283,2022-03-30 09:54:00,"Ra chính sách hoàn tiền rồi tự dưng yêu cầu KH cung cấp bill trong 6 tháng nếu ko thu hồi hoàn tiền. Ăn uống ai còn giữ bill trong 6 tháng mà cung cấp. Nếu yêu cầu sao ko yêu cầu ngay tháng đấy mà để 6 tháng sau mới yêu cầu. Lừa đảo KH ăn 1 mả phí xong rồi bày đặt truy thu hả.
Bố láo bố toét, lừa đảo KH.",1,False,Làm ăn lừa đảo,mrson1303,
3284,2022-03-30 08:36:30,"Tôi nhận lương ở công ty mới qua TCB từ tháng 8 tới giờ hơn nửa năm vẫn chưa xài được app mới =]]
Xong app rate quá thấp phải chạy dịch vụ buff rate lên à? Sỉ nhục",1,False,Đuổi việc team dev và Project Manager đi,mèo 125,
3285,2022-03-30 05:49:46,Nên hiện bàn phím số riêng để nhập số tài khoản và hiện số tiền bằng chữ để tránh trường hợp nhập sai.,3,False,Giao diện chuyển tiền bất tiện,M4rl86,
3286,2022-03-30 04:41:41,App như hạch thật sự. Đăng nhập đúng mật khẩu đúng tên mà cứ báo lỗi hoài. Bực mình,1,False,App tồi,trangnguyen622,
