,date,developerResponse,review,rating,isEdited,title,userName
3600,2022-01-30 05:38:51,"{'id': 27770521, 'body': 'BIDV rất tiếc vì bạn đã có những trải nghiệm không mong muốn. Hiện BIDV đang tạm khóa tính năng đăng nhập khác thiết bị, rất mong bạn thông cảm. Trường hợp có nhu cầu sử dụng gấp, bạn vui lòng qua trực tiếp chi nhánh BIDV đề nghị hỗ trợ. Hoặc bạn có thể liên hệ Hotline BIDV 19009247 / 024.22200588 để tư vấn thêm.', 'modified': '2022-01-31T18:35:43Z'}",Khoá đăng nhập thiết bị khác. Điện thoại bị mất giò làm sao đăng nhập dây,3,False,Bảo trì lâu quá,congkydjvn
3601,2022-01-31 00:30:07,"{'id': 27891819, 'body': 'BIDV rất tiếc vì bạn đã có những trải nghiệm không mong muốn. Bạn vui lòng thao tác quên mật khẩu trên trình duyệt/ thiết bị đăng nhập thành công gần nhất để sử dụng mật khẩu mới đăng nhập, hoặc liên hệ trực tiếp Hotline BIDV theo số 19009247 /024.22200588 bằng đúng số điện thoại đăng ký dịch vụ để hỗ trợ nếu đáp ứng đủ điều kiện. Cám ơn bạn!', 'modified': '2022-02-07T10:37:23Z'}",Làm sao để mở đăng nhập lại trên thiết bị khác ạ ????,5,False,Buồn,vàng là t
3602,2022-01-30 14:20:08,"{'id': 27891802, 'body': 'BIDV rất tiếc vì bạn đã có những trải nghiệm không mong muốn. Nếu có vướng mắc khi sử dụng dịch vụ, bạn vui lòng liên hệ trực tiếp hotline 19009247/024.22200588 hoặc email bidv247@bidv.com.vn để hỗ trợ cụ thể nhé. Cám ơn bạn!', 'modified': '2022-02-07T10:36:49Z'}",Làm ăn như qq. Đã trừ đủ thứ tiền còn suốt ngày lỗi. Qua Tết kbh dùng bidv nưax. Quá mệt. Bực mình.,1,False,Nx,linhmai0110
3603,2022-01-28 13:30:25,"{'id': 27770439, 'body': 'BIDV rất tiếc vì bạn đã có những trải nghiệm không mong muốn. Khi giao dịch hệ thống yêu cầu bạn nhập PIN Smart OTP đúng không bạn?', 'modified': '2022-01-31T18:32:06Z'}",Chuyển tiền mà chả thấy gửi mã gì chán quá mong ad xem lại🥲,3,False,.,nguyên🥲
3604,2022-01-30 03:06:52,"{'id': 27770510, 'body': 'BIDV rất tiếc vì bạn đã có những trải nghiệm không mong muốn. Hiện BIDV đang tạm khóa tính năng đăng nhập khác thiết bị, rất mong bạn thông cảm. Trường hợp có nhu cầu sử dụng gấp, bạn vui lòng qua trực tiếp chi nhánh BIDV đề nghị hỗ trợ. Hoặc bạn có thể liên hệ Hotline BIDV 19009247 / 024.22200588 để tư vấn thêm.', 'modified': '2022-01-31T18:35:17Z'}",Không cho chuyển đổi thiết bị. Quá bất tiện,1,False,Khoá chuyển đổi thiết bị,cocucucuc
3605,2022-01-29 13:56:00,"{'id': 27770502, 'body': 'BIDV rất tiếc vì bạn đã có những trải nghiệm không mong muốn. Nếu có vướng mắc trong quá trình sử dụng, bạn vui lòng liên hệ 19009247/024.22200588 và  email bidv247@bidv.com.vn để được hỗ trợ nhé. Cám ơn bạn. ', 'modified': '2022-01-31T18:34:58Z'}",Sao chuyển tiền mà cứ bị gián đoạn là thế nào? Đang gấp mà cứ lỗi bực bội ghê,1,False,Tệ,hsjiakkba
3606,2022-01-29 10:14:06,"{'id': 27770496, 'body': 'BIDV rất tiếc vì bạn đã có những trải nghiệm không mong muốn. Nếu có vướng mắc trong quá trình sử dụng, bạn vui lòng liên hệ 19009247/024.22200588 và  email bidv247@bidv.com.vn để được hỗ trợ nhé. Cám ơn bạn. ', 'modified': '2022-01-31T18:34:43Z'}","Lỗi liên tục, đăng nhập lỗi, chuyển tiền lỗi,... Rất lâu không khắc phục, ngân hàng lớn mà làm ăn chán, chắc đổi ngân hàng khác sử dụng.",1,False,Phần mềm lỗi,HuynhTrongTuan
3607,2022-01-29 01:20:03,"{'id': 27770486, 'body': 'BIDV rất tiếc vì bạn đã có những trải nghiệm không mong muốn. Nếu có vướng mắc trong quá trình sử dụng, bạn vui lòng liên hệ 19009247/024.22200588 và  email bidv247@bidv.com.vn để được hỗ trợ nhé. Cám ơn bạn. \r\n', 'modified': '2022-01-31T18:34:19Z'}","Dạ làm ơn làm lại ứng dụng cho tương thích hơn với IP phần mật khẩu đi ạ, chứ đổi mk hoặc nhập mk là lỗi k nhập dc luôn, có khi ấn cả 2 phút sau mới hiện",1,False,Lỗi quá lỗi,Mừngg
3608,2022-01-28 16:25:33,"{'id': 27770477, 'body': 'BIDV rất tiếc vì bạn đã có những trải nghiệm không mong muốn. Trường hợp giao dịch không thành công, BIDV có hướng dẫn khách hàng kiểm tra lại số dư và lịch sử giao dịch đấy bạn. Nếu có vướng mắc trong quá trình sử dụng, bạn vui lòng liên hệ 19009247/024.22200588 và  email bidv247@bidv.com.vn để được hỗ trợ nhé. Cám ơn bạn. ', 'modified': '2022-01-31T18:33:51Z'}","Làm mất tiền oan, giao dịch không thành công cũng không thông báo trên màn hình, mà tiền bị trừ đến 2 lần,",1,False,"Xử lí quá kém, mất tiền oan",tran bao luc
3609,2022-01-28 14:05:33,"{'id': 27770457, 'body': 'BIDV rất tiếc vì bạn đã có những trải nghiệm không mong muốn. Nếu có vướng mắc trong quá trình sử dụng, bạn vui lòng liên hệ 19009247/024.22200588 và  email bidv247@bidv.com.vn để được hỗ trợ nhé. Cám ơn bạn. ', 'modified': '2022-01-31T18:32:48Z'}",Vì cty nên mới phải dùng bidv,1,False,Không tích,tháikk95
3610,2022-01-28 10:56:19,"{'id': 27770414, 'body': 'BIDV rất tiếc về tình huống kết nối không thành công đến Hotline của BIDV. Có thể tại thời điểm bạn liên hệ, nhu cầu kết nối đến tổng đài của khách hàng tăng cao có thể dẫn đến sự cố trên. \r\nNgoài ra, BIDV rất tiếc vì bạn đã có những trải nghiệm không mong muốn đồng thời BIDV chân thành cảm ơn góp ý của bạn để nâng cao chất lượng hỗ trợ trong thời gian tới. Rất mong nhận được sự thông cảm của bạn.', 'modified': '2022-01-31T18:31:24Z'}","Bảo trì nhiều, nv cskh tệ. Nghe vấn đề của KH nhưng k biết hỗ trợ KH. Gọi nhiều lần mới bốc mây",1,False,Bsnd,nêhvrvrnd
3611,2022-01-28 10:40:19,"{'id': 27770380, 'body': 'BIDV rất tiếc vì bạn đã có những trải nghiệm không mong muốn. Nếu có vướng mắc trong quá trình sử dụng, bạn vui lòng liên hệ 19009247/024.22200588 và  email bidv247@bidv.com.vn để được hỗ trợ nhé. Cám ơn bạn. ', 'modified': '2022-01-31T18:30:01Z'}",Quá tệ,1,False,Lỗi liên tục,Dungkeorachaoanh
3612,2022-01-28 09:14:22,"{'id': 27770360, 'body': 'Ngân hàng lớn mà app quá dỡ. Hãy nhìn vietcombank mà làm theo. Vô chuyển tiền 1 phút 30 giây là xong. Còn ngân hàng này cả tiếng đồng hồ k chuyển đc. Chán thiệt sự. Do cty k xài ngân hàng khác. Bất đắc dĩ mới xài tới ngân hàng này. Chứ lúc jo toàn vietcombank', 'modified': '2022-01-31T18:29:32Z'}",Ngân hàng lớn mà app quá dỡ. Hãy nhìn vietcombank mà làm theo. Vô chuyển tiền 1 phút 30 giây là xong. Còn ngân hàng này cả tiếng đồng hồ k chuyển đc. Chán thiệt sự. Do cty k xài ngân hàng khác. Bất đắc dĩ mới xài tới ngân hàng này. Chứ lúc jo toàn vietcombank,1,False,Xem lại app đi,tolosn
3613,2022-01-28 09:13:42,"{'id': 27770353, 'body': 'BIDV rất tiếc vì bạn đã có những trải nghiệm không mong muốn. Nếu có vướng mắc trong quá trình sử dụng, bạn vui lòng liên hệ 19009247/024.22200588 và  email bidv247@bidv.com.vn để được hỗ trợ nhé. Cám ơn bạn. \r\n', 'modified': '2022-01-31T18:29:14Z'}",Lam an nhu lol chuyen tien ca ngày ko duoc,1,False,Nhu lol,Lucgaracau
3614,2022-01-28 09:09:07,"{'id': 27770349, 'body': 'BIDV rất tiếc vì bạn đã có những trải nghiệm không mong muốn. Hiện tại bạn đã giao dịch lại được chưa vậy bạn?', 'modified': '2022-01-31T18:29:05Z'}","ngày 28/1 bidv quá lag, tôi kh thể chuyển được tiền, quá tồi tệ",1,False,quá lag,dunglailathatbai
3615,2022-01-28 08:55:48,"{'id': 27770326, 'body': 'BIDV rất tiếc vì bạn đã có những trải nghiệm không mong muốn. Nếu có vướng mắc trong quá trình sử dụng, bạn vui lòng liên hệ 19009247/024.22200588 và  email bidv247@bidv.com.vn để được hỗ trợ nhé. Cám ơn bạn. ', 'modified': '2022-01-31T18:28:24Z'}","Ứng dụng gì mà cứ lỗi hoài, đang cần chuyển tiền gấp mà gặp cứ không thực hiện được.",1,False,Tệ,khanhkatok
3616,2022-01-28 08:10:16,"{'id': 27770321, 'body': 'BIDV rất tiếc vì bạn đã có những trải nghiệm không mong muốn. Nếu có vướng mắc trong quá trình sử dụng, bạn vui lòng liên hệ 19009247/024.22200588 và  email bidv247@bidv.com.vn để được hỗ trợ nhé. Cám ơn bạn. ', 'modified': '2022-01-31T18:28:12Z'}",App không đáng tin cậy. Những lúc cần giao dịch nhiều như tết là coi như không chuyển khoản được luôn. Hôm nay vào Tech chuyển khoản ầm ầm mà vào app của BIDV không thee giao dịch được!,1,False,Không thực hiện được thanh toán,ngan.nk
3617,2022-01-28 01:01:47,"{'id': 27770260, 'body': 'BIDV rất tiếc vì bạn đã có những trải nghiệm không mong muốn. Nếu có vướng mắc trong quá trình sử dụng, bạn vui lòng liên hệ 19009247/024.22200588 và  email bidv247@bidv.com.vn để được hỗ trợ nhé. Cám ơn bạn. \r\n', 'modified': '2022-01-31T18:24:22Z'}","Nhập mã OTP bị đá văng, rất bực mình",1,False,Chuyển tiền nhập mã OTP,nam12@12
3618,2022-01-27 09:55:54,"{'id': 27770253, 'body': 'BIDV rất tiếc vì bạn đã có những trải nghiệm không mong muốn. Nếu có vướng mắc trong quá trình sử dụng, bạn vui lòng liên hệ 19009247/024.22200588 và  email bidv247@bidv.com.vn để được hỗ trợ nhé. Cám ơn bạn. \r\n', 'modified': '2022-01-31T18:23:55Z'}",Chưa thấy app nào chậm nhe app này . Tệ,1,False,Bực,xinh 123
3619,2022-01-27 08:36:11,"{'id': 27770249, 'body': 'BIDV rất tiếc vì bạn đã có những trải nghiệm không mong muốn. Hiện tại bạn đã truy cập sử dụng dịch vụ được chưa vậy bạn?', 'modified': '2022-01-31T18:23:33Z'}","Có cái app làm ko ra hồn, suốt ngày lỗi, bảo trì, bực ko chịu nổi",1,False,Quá tồi,bidv làm ăn như c
3620,2022-01-27 05:22:40,"{'id': 27770231, 'body': 'BIDV rất tiếc vì bạn đã có những trải nghiệm không mong muốn. Nếu có vướng mắc trong quá trình sử dụng, bạn vui lòng liên hệ 19009247/024.22200588 và  email bidv247@bidv.com.vn để được hỗ trợ nhé. Cám ơn bạn. ', 'modified': '2022-01-31T18:22:30Z'}","App quá tệ,",3,False,App lỗi,gia phong 1989
3621,2022-01-27 08:09:59,"{'id': 27770244, 'body': 'BIDV rất tiếc vì bạn đã có những trải nghiệm không mong muốn. Nếu có vướng mắc trong quá trình sử dụng, bạn vui lòng liên hệ 19009247/024.22200588 và  email bidv247@bidv.com.vn để được hỗ trợ nhé. Cám ơn bạn. ', 'modified': '2022-01-31T18:22:56Z'}",Ngân hàng đăng nhập lại k cho đăng nhập chán vcl,1,False,Đểu tệ,haohiii
3622,2022-01-26 03:00:02,"{'id': 27697168, 'body': 'BIDV rất tiếc vì bạn đã có những trải nghiệm không mong muốn. BIDV xin ghi nhận ý kiến đóng góp của bạn để nâng cao chất lượng dịch vụ thời gian tới. ', 'modified': '2022-01-27T10:59:28Z'}","Bảo trì xong mất hết danh bạ thụ hưởng của khách hàng. App xem lại nhé, chứ mỗi lần bảo trì, update mất hết dữ liệu thế bất tiện quá",3,False,Mất dữ liệu danh bạ thụ hưởng,pupu peo
3623,2022-01-27 04:45:21,"{'id': 27713864, 'body': 'BIDV rất tiếc vì bạn đã có những trải nghiệm không mong muốn. Bạn vui lòng liên hệ hotline 19009247/024.22200588 hoặc email bidv247@bidv.com.vn để được hỗ trợ', 'modified': '2022-01-28T06:45:33Z'}",Đem toàn báo sai mật khẩu,1,False,App như Shiraki,shaubau
3624,2022-01-27 03:05:17,"{'id': 27713830, 'body': 'BIDV rất xin lỗi bạn về những bất tiện trong quá trình sử dụng dịch vụ. Nếu bạn chưa đăng nhập được dịch vụ, bạn vui lòng liên hệ Hotline BIDV 19009247 từ đúng số điện thoại đăng ký để kiểm tra và hỗ trợ hoặc bạn vui lòng bớt chút thời gian mang giấy tờ tùy thân bản gốc đến quầy giao dịch BIDV gần nhất để hỗ trợ nhé. Cảm ơn bạn! \n', 'modified': '2022-01-28T06:43:33Z'}",Tại sao lại ko cho đăng nhập tài khoản trên thiết bị khác được. điện thoại cũ tôi hỏng phải thay cái mới. Bây giờ tôi không thể đăng nhập được trên điện thoại mới. Mọi thứ rất bất tiện. Chắc phải đổi ngân hàng khác thôi.,1,False,Không đăng nhập được bằng điện thoại khác,thhhhhaaa
3625,2022-01-26 17:40:50,"{'id': 27709715, 'body': 'BIDV rất tiếc vì bạn đã có những trải nghiệm không mong muốn. Nếu chưa thể liên hệ Hotline  19009247 / 024.22200588 do thời điểm kết nối lưu lượng cuộc gọi tăng cao, bạn có thể liên hệ Bộ phận hỗ trợ qua kênh Chat trên website BIDV (giờ hành chính các ngày làm việc) hoặc email bidv247@bidv.com.vn nếu cần hỗ trợ nhé!\n', 'modified': '2022-01-28T01:08:05Z'}",App làm ăn như hạch suốt ngày báo lỗi nếu không phải vì mở tài khoản để nhận lương cũng chẳng ham tới ngân hàng này cho số tổng đài cũng như không chả làm được gì,1,False,Cứ bị lỗi đăng nhập,ZINQUANG
3626,2022-01-26 13:42:10,"{'id': 24932912, 'body': 'BIDV rất tiếc vì bạn đã có những trải nghiệm không mong muốn. Vui lòng liên hệ trực tiếp Hotline BIDV theo số 19009247 /024.22200588 hoặc gửi email tới hòm thư bidv247@bidv.com.vn để được hỗ trợ kịp thời. \n', 'modified': '2022-01-26T13:42:10Z'}",Khó đăng nhập khi reset máy bị mất hết phải gọi tổng đài trừ tiền như quỷ,1,True,Đăng nhập không được khi reset máy hoặc đăng nhập từ thiết bị khác,Không nghe sập mạng
3627,2022-01-26 10:52:59,"{'id': 27709644, 'body': 'BIDV rất xin lỗi bạn về những bất tiện trong quá trình sử dụng dịch vụ. Nếu bạn chưa đăng nhập được dịch vụ, bạn vui lòng liên hệ Hotline BIDV 19009247 từ đúng số điện thoại đăng ký để kiểm tra và hỗ trợ hoặc bạn vui lòng bớt chút thời gian mang giấy tờ tùy thân bản gốc đến quầy giao dịch BIDV gần nhất để hỗ trợ nhé. Cảm ơn bạn! ', 'modified': '2022-01-28T01:01:37Z'}",xoá đi tải lại rồi không đăng nhập được nữa,4,False,ứng dụng,qưetyukkcbd
3628,2022-01-24 13:18:18,"{'id': 27672062, 'body': 'BIDV rất tiếc vì bạn đã có những trải nghiệm không mong muốn. Bạn vui lòng liên hệ Hotline BIDV 19009247 / 024.22200588 hoặc email bidv247@bidv.com.vn nếu cần hỗ trợ nhé!\n', 'modified': '2022-01-26T10:31:53Z'}",ko ok lắm,3,False,suốt ngày bị lỗi vs bắt cài đặt lại mệt kinh,samhl
3629,2022-01-25 12:33:49,"{'id': 27687469, 'body': 'BIDV rất xin lỗi bạn về những bất tiện trong quá trình sử dụng dịch vụ. Nếu bạn chưa đăng nhập được dịch vụ, bạn vui lòng liên hệ Hotline BIDV 19009247 từ đúng số điện thoại đăng ký để kiểm tra và hỗ trợ hoặc bạn vui lòng bớt chút thời gian mang giấy tờ tùy thân bản gốc đến quầy giao dịch BIDV gần nhất để hỗ trợ nhé. Cảm ơn bạn! ', 'modified': '2022-01-27T02:51:49Z'}","hỏng máy ko cho chuyển sang thiết bị mới, lại yêu cầu đến quầy. smart cái con khỉ",1,False,stupid banking,Vovan tap
3630,2022-01-25 05:44:15,"{'id': 27672088, 'body': 'BIDV rất xin lỗi bạn về những bất tiện trong quá trình sử dụng dịch vụ. Nếu bạn chưa đăng nhập được dịch vụ, bạn vui lòng liên hệ Hotline BIDV 19009247 từ đúng số điện thoại đăng ký để kiểm tra và hỗ trợ hoặc bạn vui lòng bớt chút thời gian mang giấy tờ tùy thân bản gốc đến quầy giao dịch BIDV gần nhất để hỗ trợ nhé. Cảm ơn bạn! \n', 'modified': '2022-01-26T10:33:00Z'}",Bị lỗi không hỗ trợ đăng nhập trên thiết bị mới. Lâu quá rồi mà chưa xử lý đc.,2,False,Không đăng nhập được,Mikajani
3631,2022-01-25 04:53:24,"{'id': 27672082, 'body': 'BIDV rất tiếc vì bạn đã có những trải nghiệm không mong muốn. Bạn vui lòng liên hệ Hotline BIDV 19009247 / 024.22200588 hoặc email bidv247@bidv.com.vn để kiểm tra và hỗ trợ nhé!\n', 'modified': '2022-01-26T10:32:35Z'}",Không chuyển được tiền đã ba ngày rồi. Xin hãy sửa để kịp thời công việc của khách hàng,2,False,Lỗi,Lylend
3632,2022-01-24 14:33:24,"{'id': 27672074, 'body': 'BIDV rất tiếc vì bạn đã có những trải nghiệm không mong muốn. Bạn vui lòng liên hệ Hotline BIDV 19009247 / 024.22200588 hoặc email bidv247@bidv.com.vn để kiểm tra và hỗ trợ nhé!', 'modified': '2022-01-26T10:32:17Z'}",Muốn chuyển tiền mà khôq bao giờ được,1,False,Chuyển tiền không được,lê hồng sang
3633,2022-01-22 14:31:37,"{'id': 27624044, 'body': 'Cám ơn bạn đã để lại ý kiến. BIDV xin tiếp nhận ý kiến của bạn để ngày một nâng cao hơn nữa chất lượng dịch vụ.\n', 'modified': '2022-01-24T10:18:47Z'}","Lưu danh bạ lại không hỗ trợ tiếng việt có dấu, khiến lưu tên k dấu dễ bị nhầm lẫn.",3,False,Hazzzzz,akioluxa
3634,2022-01-24 10:09:07,"{'id': 27672054, 'body': 'BIDV chân thành xin lỗi bạn, có thể tại thời điểm bạn liên hệ, nhu cầu kết nối đến tổng đài của khách hàng tăng cao dẫn đến việc kết nối của bạn không thành công, rất mong bạn thông cảm.  Ngoài kênh hotline, bạn có thể gửi email tới hòm thư bidv247@bidv.com.vn, hoặc liên hệ kênh chat tại website www.bidv.com.vn trong giờ hành chính (từ 8h-11h30 và 13h-17h30 các ngày làm việc từ thứ 2 đến thứ 6) để gặp tư vấn viên hỗ trợ trực tiếp bạn nhé.', 'modified': '2022-01-26T10:31:33Z'}",Ko liên lạc được tổng đài. Ra quầy giao dịch nhân viên ko giúp đỡ giải quyết,1,False,Tệ,Người sử dụng bidv banking
3635,2022-01-24 04:51:58,"{'id': 27672044, 'body': 'Chào bạn, hiện tại dịch vụ Smartbanking đã chuyển đổi phương thức xác thực sang sử dụng smart OTP nên sau 2 giao dịch tài chính trên ứng dụng sẽ không gửi tin nhắn báo OTP về điện thoại bạn nhé. Nếu bạn không nhớ mã PIN smart OTP, bạn vui lòng đăng nhập dịch vụ và chọn mục ""Smart OTP"", chọn ""Quên PIN smart OTP"" và thực hiện cài đặt lại nhé!\n', 'modified': '2022-01-26T10:30:51Z'}",đang cần chuyển tiền gấp mà đợi mã otp mãi không thấy tới là sao ? nhiều lần lắm rồi,1,False,kkk,em be de
3636,2022-01-23 15:14:00,"{'id': 27672036, 'body': 'BIDV rất xin lỗi bạn về những bất tiện trong quá trình sử dụng dịch vụ. Nếu bạn chưa đăng nhập được dịch vụ, bạn vui lòng liên hệ Hotline BIDV 19009247 từ đúng số điện thoại đăng ký để kiểm tra và hỗ trợ hoặc bạn vui lòng bớt chút thời gian mang giấy tờ tùy thân bản gốc đến quầy giao dịch BIDV gần nhất để hỗ trợ nhé. Cảm ơn bạn! \n', 'modified': '2022-01-26T10:30:16Z'}","Đổi điện thoại mà không thể đăng nhập được 
Bảo trì lâu. Khó khăn trong việc giao dịch",2,False,Không đăng nhập được,Chương 0403
3637,2022-01-23 08:49:03,"{'id': 27624493, 'body': 'Hệ thống BIDV đang tạm khóa tính năng đăng nhập khác thiết bị đối với dịch vụ SmartBanking, bạn vui lòng đăng nhập lại trên thiết bị mà bạn đã đăng nhập thành công gần nhất và không thực hiện xóa và cài đặt lại ứng dụng. Bạn có thể liên hệ Hotline BIDV (024) 22200588 /19009247 hoặc qua chi nhánh BIDV đề nghị hỗ trợ.\n', 'modified': '2022-01-24T10:30:44Z'}","Có mỗi cái việc đổi máy mới mà cũng khoá đăng nhập miết, đăng nhập có cái app mà phải hành xác ra chi nhánh để đc hỗ trợ, chán đời ko chứ",1,False,Smartbanking trông như Stupidbanking,Tai1013Prof
3638,2022-01-22 16:20:48,"{'id': 27624006, 'body': 'Bạn có thể tự cài đặt tính năng này trên điện thoại của bạn nhé!\n', 'modified': '2022-01-24T10:18:03Z'}","Mình có thường sử dụng ứng dụng này trước khi ngủ
Đề nghị tắt tiếng ""tinh tinh"" mỗi khi mở ứng dụng. Gây giật mình khó chịu.",2,False,"Đề nghị tắt tiếng ""tinh tinh"" mỗi khi mở ứng dụng",Thangtcgalaxy
3639,2022-01-22 09:55:21,"{'id': 27624072, 'body': 'BIDV tiếc về sự bất tiện bạn gặp phải khi liên hệ đến Hotline BIDV. Có thể tại thời điểm bạn liên hệ, nhu cầu kết nối đến tổng đài của khách hàng tăng cao dẫn đến việc kết nối của bạn không thành công, rất mong bạn thông cảm. Ngoài kênh hotline, bạn có thể gửi email tới hòm thư bidv247@bidv.com.vn, hoặc liên hệ kênh chat tại website www.bidv.com.vn trong giờ hành chính (từ 8h-11h30 và 13h-17h30 các ngày làm việc từ thứ 2 đến thứ 6) để gặp tư vấn viên hỗ trợ trực tiếp bạn nhé.\n', 'modified': '2022-01-24T10:19:17Z'}",Liên hệ 3 ngày k liên hệ được tổng đài..,1,False,-_,dao van thang
3640,2022-01-20 15:53:43,"{'id': 27595230, 'body': 'BIDV rất tiếc nếu dịch vụ chưa khiến bạn hài lòng. Hiện tại hệ thống BIDV đang tạm khóa tính năng đăng nhập khác thiết bị đối với dịch vụ BIDV SmartBanking. Trường hợp không còn sử dụng thiết bị cũ/muốn đăng nhập trên thiết bị mới, bạn vui lòng dùng đúng số điện thoại liên hệ 19009247 hoặc mang CMND qua trực tiếp chi nhánh gần nhất để được hỗ trợ tại quầy. Cám ơn bạn!', 'modified': '2022-01-22T10:30:26Z'}",Sao mình đổi điện thoại khác bh lại không đăng nhập vào đuợc vậy ạ,3,False,Tuan nbks,tuan nbks
3641,2022-01-22 06:40:04,"{'id': 27624156, 'body': 'Hiện tại dịch vụ Smartbanking đã sử dụng phương thức xác thực Smart OTP, bạn cần nhập Mã Pin Smart OTP để xác thực giao dịch, hệ thống sẽ không gửi mã SMS OTP. Trường hợp quên mã PIN này, bạn vui lòng đăng nhập dịch vụ Bidv Smartbanking, chọn Smart OTP/Quên PIN Smart OTP và làm theo hướng dẫn để đặt lại nhé!\n', 'modified': '2022-01-24T10:21:29Z'}","Quá tệ! 2 ngày liền ck nhanh mà không gửi mã OTP về, lỡ bao nhiêu việc",2,False,Lỗi,hnvshhaha
3642,2022-01-22 05:48:00,"{'id': 27624172, 'body': 'BIDV rất tiếc vì bạn đã có những trải nghiệm không mong muốn. Vui lòng liên hệ trực tiếp Hotline BIDV theo số 19009247 /024.22200588 hoặc gửi email tới hòm thư bidv247@bidv.com.vn để được hỗ trợ kịp thời. \n', 'modified': '2022-01-24T10:22:00Z'}","Mình đã trải nghiệm và dịch vụ thực sự ko tốt, phí trừ cao và lắm thủ tục, lại ko cho dùng apps banking trên các điện thoại, phải ra cơ sở nhiều rất phiền. Đã v còn nhân viên ngân hàng thái độ phục vụ khó chịu",1,False,"Bảo trì lắm, phí trừ cao, lắm thủ tục",lanbee24
3643,2022-01-21 12:12:21,"{'id': 27624204, 'body': 'Hệ thống BIDV đang tạm khóa tính năng đăng nhập khác thiết bị đối với dịch vụ SmartBanking, bạn vui lòng đăng nhập lại trên thiết bị mà bạn đã đăng nhập thành công gần nhất và không thực hiện xóa và cài đặt lại ứng dụng. Bạn có thể liên hệ Hotline BIDV (024) 22200588 /19009247 hoặc qua chi nhánh BIDV đề nghị hỗ trợ.\n', 'modified': '2022-01-24T10:22:44Z'}",đăng nhập qua đt khác không được.khách hàng hư dt phải mua máy mới tải ap đăng nhập tk không được.quá bất tiện ngân hàng làm khó khách hàng vậy sao,1,False,đánh giá,binten12345
3644,2022-01-21 11:55:14,"{'id': 27558642, 'body': 'Chào bạn. Bạn vui lòng liên hệ 19009247/024.2220088 hoặc email bidv247@bidv.com.vn để được hỗ trợ nhé. Thân mến!\n', 'modified': '2022-01-21T11:55:15Z'}","Mình ra lấy ATM mới đổi sang chip. Sẵn nhờ nhân viên đổi thông tin tài khoản từ cmnd sang cccd... nhận được câu trả lời sau này rồi đổi , giờ không sao. Đợi có sao mới ra đổi hả, ai cũng đi làm Hành chánh , rảnh đâu nghỉ 1 buổi đi đổi.?",1,True,1 sao là vừa,Kakahandsome12
3645,2022-01-21 10:45:44,"{'id': 27624214, 'body': 'Hệ thống BIDV đang tạm khóa tính năng đăng nhập khác thiết bị đối với dịch vụ SmartBanking, bạn vui lòng đăng nhập lại trên thiết bị mà bạn đã đăng nhập thành công gần nhất và không thực hiện xóa và cài đặt lại ứng dụng. Bạn có thể liên hệ Hotline BIDV (024) 22200588 /19009247 hoặc qua chi nhánh BIDV đề nghị hỗ trợ.\n', 'modified': '2022-01-24T10:23:02Z'}","Lỡ xoá tải lại là k đăng nhập được nữa, gọi tổng đài k ai bắt máy. 
Suốt ngày lỗi",1,False,Bảo trì 2 tháng,toipham20
3646,2022-01-21 08:10:26,"{'id': 27624266, 'body': 'Hệ thống BIDV đang tạm khóa tính năng đăng nhập khác thiết bị đối với dịch vụ SmartBanking, bạn vui lòng đăng nhập lại trên thiết bị mà bạn đã đăng nhập thành công gần nhất và không thực hiện xóa và cài đặt lại ứng dụng. Bạn có thể liên hệ Hotline BIDV (024) 22200588 /19009247 hoặc qua chi nhánh BIDV đề nghị hỗ trợ.\n', 'modified': '2022-01-24T10:24:41Z'}","Xứng đáng 1 sao, đăng nhập mà cứ chức năng kích hoạt trên thiết bị khác đang tạm khoá??? Bất tiện vô cùng. Gọi điện cho tổng đài cũng chẳng bắt máy bao giờ",1,False,Dởm,lethianf
3647,2022-01-21 08:01:43,"{'id': 27624280, 'body': 'BIDV rất tiếc vì bạn đã có những trải nghiệm không mong muốn. Vui lòng liên hệ trực tiếp Hotline BIDV theo số 19009247 /024.22200588 hoặc gửi email tới hòm thư bidv247@bidv.com.vn để được hỗ trợ kịp thời. \n', 'modified': '2022-01-24T10:25:00Z'}","Chán 
Đăng xuất 1 tí là tk bị khoá luôn",2,False,Botay,nâny
3648,2022-01-21 03:09:42,"{'id': 27595240, 'body': 'BIDV rất tiếc vì bạn đã có những trải nghiệm không mong muốn. Ngoài kênh Hotline bạn có thể gửi email bidv247@bidv.com.vn hoặc page BIDV, kênh chat tại Website của BIDV nếu cần hỗ trợ nhé!', 'modified': '2022-01-22T10:33:08Z'}","Mình chưa thấy cái app nào dở tệ như thế, càng dùng càng ức chế, gọi lên tổng đài 1900 chưa bao giờ gọi được mà phải ra tận phòng giao dịch để làm việc",1,False,Dở tệ,mr danh ẩn
3649,2022-01-21 02:05:37,"{'id': 27595238, 'body': 'BIDV rất tiếc vì bạn đã có những trải nghiệm không mong muốn. Ngoài kênh Hotline bạn có thể gửi email bidv247@bidv.com.vn hoặc page BIDV, kênh chat tại Website của BIDV nếu cần hỗ trợ nhé!', 'modified': '2022-01-22T10:32:30Z'}",Gọi điện nhưng không bao giờ gặp được tư vấn viên 🤡,1,False,SmartBanking tồi tệ nhất,kahsinfo
