,date,developerResponse,review,rating,isEdited,title,userName
1250,2019-12-18 05:19:06,,Bị lỗi gì rồi.tải về mà ko vào dk.để đăng nhập,1,False,Bị lỗi,đào duy thanh
1251,2019-12-17 16:19:03,,"App mượt, thân thiện",5,False,Xứng đáng 5 sao,Thiennd203
1252,2019-12-16 06:51:49,,"Tốc độ nhanh, mượt mà, giao diện đẹp, Ipay Mobile",5,False,Tuyệt vời,Dungeons Phúc
1253,2019-12-16 01:32:44,,App rất dễ sử dụng,5,False,App dễ sử dụng và tiện ích,vietinanhnt22
1254,2019-12-15 16:43:53,,Giao diện đẹp; thân thiện; bảo mật và dễ sử dụng,5,False,Rất tuyệt,qoidord
1255,2019-12-15 12:57:52,,Ứng dụng tuyệt vời. Rất hài lòng,5,False,Great,Tramy Nguyen
1256,2019-12-14 13:40:58,,Rất tiện ích,5,False,Vietinbank ipay mobile nâng cấp,nganhm
1257,2019-12-14 09:28:18,,"Tôi đã dùng Vietinbank ipay từ nhiều năm nay.
Ứng dụng dễ sử dụng, đa dạng các dịch vụ thanh toán hoá đơn.
Có tính năng loyalty để tích điểm đổi thưởng thành tiền về tài khoản.
Lại được dùng thẻ tín dụng thanh toán hoá đơn.
Tóm lại, dịch vụ tốt, nhiều tính năng hay k cần phải qua ngân hàng, giảm thiểu thời gian.",5,False,Xuất sắc,MeBiBong
1258,2019-12-13 15:17:05,,"Bản này đẹp, nhanh, okie",5,False,Nhanh,Người dùng iPay cho hay
1259,2019-12-13 13:35:16,,Hoàn toàn xứng đáng 5sao nhé.,5,False,Dịch vụ xuất sắc,susu 1502
1260,2019-12-12 02:54:20,,chưa có tính năng đặt lịch gửi tiết kiệm hàng tháng.,3,False,thiết tính năng,Giang AM
1261,2019-12-13 05:10:44,,"Là khách hàng của Vietinbank cách đây hơn 10 năm, tôi nhận thấy Vietinbank luôn luôn đổi mới và ngày càng phát triển. Vietinbank ipay dùng là nghiện🥰!",5,False,Vote 5* cho Vietinbank ipay,Lương Quy -Bình Định (quynkl)
1262,2019-12-12 17:18:52,,Bank này ngày càng xịn xò nhỉ!,5,False,Ưng cái bụng,nthi.lan
1263,2019-12-12 15:04:03,,Tuyệt vời!,5,False,Vietinbank IPay,ndtan124
1264,2019-12-12 09:58:21,,"Quá tiện ích, tiết kiệm thời gian & thật tuyệt vời",5,False,Vietinbank iPay Mobile,M3ocon
1265,2019-12-12 09:03:35,,App nâng cấp hoàn hảo,5,False,Tuyệt vời,quangtc
1266,2019-12-12 04:30:40,,"App xịn sò nhất từng xài, so với vietcom hay techcom thì app này ăn đứt. Được thêm cái vụ duy trì có 10tr mà free chuyển khoản hết nữa nên chắc dẹp hết mấy bank kia chuyển qua đây xài hết cho lành.",5,False,Ngon,vương ngọc quang
1267,2019-12-12 04:23:14,,"Tôi cảm thấy thật tuyệt vời khi được trải nghiệm các ứng dụng của VietinBank Ipay phiên bản mới.
Phải nói rằng Ipay của Vietin đã tích hợp được quá nhiều điều tuyệt vời mà tôi mong muốn: đi mua sắm thả ga, shoping mọi lúc mọi nơi, giao dịch nhanh chóng mà không cần di chuyển, đặt vé tàu nhanh như một cơn gió, khỏi lo săn sale vì sale ngập tràn trên giao diện, thoả mãn đam mê xê dịch với kênh thanh toán vé máy bay siêu nhanh siêu tiện...
Đặc biệt nữa là màu sắc xanh xanh đỏ đỏ trẻ trung vô cùng bắt mắt...
Ở nhà mà làm được bao nhiêu việc, tiết kiệm thời gian vô cùng... Ipay mobile Vietinbank xứng đáng là một ứng dụng công nghệ số số 1!
Xứng tầm người tiên phong!",5,False,VietinBank Ipay - Ngân hàng bỏ túi số 1!,Omai cay
1268,2019-12-12 03:34:12,,App rất tiện lợi. Cập nhật phiên bản mới rất chi tiết và hỗ trợ khách hàng tối đa,5,False,Nhận xét,Sha Kul
1269,2019-12-12 02:59:56,,"Nâng cấp giao diện đẹp, tiện ích. 5*",5,False,Tuyệt,mtpphat
1270,2019-12-12 02:52:50,,"Ứng dụng đa tiện ích, giao diện cực đẹp. Phiên bản này rất tuyệt!!!",5,False,Rất tuyệt,Khách hàng VTB
1271,2019-12-12 02:38:46,,"An toàn, hiệu quả, nhanh chóng, thuận tiện và an toàn",5,False,VietinBank Ipay,nh.hanh
1272,2019-12-12 02:11:14,,"Ưu đãi nhiều, tiết kiệm thời gian giao dịch, quan trong là dễ sử dụng",5,False,Ứng dụng ngân hàng số tuyệt vời🥳,anna@1988
1273,2019-12-12 02:09:47,,"Nền móng vững Trãi, Tiện ích rộng rãi, rất nhiều ưu đãi!",5,False,Vietinbank IPAY,Teminator-195
1274,2019-12-12 01:46:37,,"Tại sao máy cứ báo update ""wrong keyid, update lastest version pls"" trong khi máy mình đang chạy phiên bản mới nhất rồi",5,False,Lỗi,Myung Hyuk
1275,2019-12-12 01:02:19,,"Phần mềm này rất tiện lợi,nhanh chóng, đáp ứng đầy đủ nhu cầu của người sử dụng.",5,False,"App mới siêu nhanh, siêu đẹp, siêu tiện ích...",sunflower1911
1276,2019-12-12 00:46:47,,"App quá tiện lợi cho người sử dụng, thuận tiện nhất trong tất cả các ngân hàng đang sử dụng",5,False,Quá tuyệt vời,dai1192
1277,2019-12-11 23:41:40,,"Từ ngày app update mới thấy bồ kết nhất app trong số các app bank mình hay dùng, sang xịn mịn và tiện lợi. Cứ tiếp tục phát huy thế này thì sẽ ủng hộ VietinBank dài dài. Ah thích nhất là khoản đổi thưởng điểm ra tiền rất thuận tiện ngay trên app, hjhj",5,False,Bồ kết,maibuiftu
1278,2019-12-11 16:33:14,,Tuyệt vời ông mặt trời🥰🥰🥰,5,False,Vietinbank ipay,vtlan
1279,2019-12-11 15:34:23,,Rất thích phiên bản mới,5,False,Ha Giang,Mainhi94
1280,2019-12-11 15:32:56,,"So với giao diện cũ thì giao diện mới của Vietinbank ipay hiện đại, sáng sủa và có phần thân thiện hơn rất nhiều. Các tab mới đc thiết kể khá khoa học và tiện lợi. Mình mới hướng dẫn mẹ sử dụng, mắt đã kém  và không rành công nghệ nhưng mẹ mình bắt kịp khá nhanh. Vậy là thành công rồi nha. Chúc mừng team !
 Tuy nhiên,  tại nhiều điểm có chấp nhận thanh toán QR pay, khi cho camera vô mã VNPAY,  app chưa load kịp và mình phải chụp lại mã QR để thực hiện GD. Chỉ miss một xíu vậy thôi nha.
Tóm lại, mình rất hài lòng với giao diện app mới của VTB ipay!
Rate: 4,5/5",5,False,"APP THÂN THIỆN, HIỆN ĐẠI",VANVTH2
1281,2019-12-11 10:38:46,,Nâng cấp rất hay và tiện lợi. Dễ dàng tra soát tài khoản thanh toán và tín dụng. Thanh toán được rất nhiều dịch vụ hữu ích bằng cả thẻ debit và credit!!,5,False,10/10,Uyen Thach
1282,2019-12-11 10:14:08,,Tuyệt vời,5,False,Tuyệt vời,Mysterious Fireball
1283,2019-12-11 09:46:44,,"Ứng dụng đẹp và thân thiện người dùng, nhiều chức năng đáp ứng nhu cầu của tôi",5,False,Hài lòng,Hồ Sỹ Long
1284,2019-12-11 09:31:37,,"Chuyển tiền nhanh, thanh toán tiện lợi, ưu đãi khi thanh toán qua QR pay, có thể đặt phòng khách sạn và vé máy bay. Khá tiện lợi.",5,False,Giao dịch tiện lợi,Đồng Đồng 101
1285,2019-12-11 07:17:26,,"Giao diện đẹp, thiết kế hiện đại, tìm kiếm thông tin dễ dàng, rút ngắn thời gian thao tác.",5,False,Ứng dụng mới tuyệt vời,quetth0510
1286,2019-12-11 07:09:56,,"Phần mềm mới hiện đại hơn, giao diện dễ hiểu , nhiều chức năng được tích hợp dễ sử dụng",5,False,Hài lòng,lê đô la
1287,2019-12-11 07:05:58,,"App xài tốt, tiện dụng",5,False,Vietinbank ipay mobile,Kate4358
1288,2019-12-11 06:47:50,,Chưa bao giờ các giao dịch tài chính và mua sắm trực tuyến lại dễ dàng đến thế! 🥰,5,False,Giao diện và tiện ích thật tuyệt,MrTrungBA
1289,2019-12-11 06:40:02,,"Ứng dụng tuyệt vời, xứng đáng vị trí số 1 trong số các app ngân hàng và ví điện tử hiện nay",5,False,App VI DIỆU,Hoàng Víp
1290,2019-12-11 05:42:00,,"Áp mới với nhiều tính năng rất tiện lợi,đi ra ngoài cầm theo điện thoại có tải áp Vietinbank ipay Moblie thì thật tuyệt vời không phải lo gì hết",5,False,Vietinbank IPay,Phạm Uyên2k8
1291,2019-12-11 05:41:24,,"Giao diện mới của ứng dụng rất đẹp, xử lý giao dịch nhanh mọi lúc mọi nơi 24/7, hạn mức giao dịch cao, có nhiều tính năng mới rất tiện ích, mình thích nhất tính năng tự mở /khoá thẻ TDQT nên an toàn mỗi khi sử dụng thẻ!! Điểm 10 cho chất lượng của Vietinbank _ ipay _ mobile. Mình sẽ giới thiệu ứng dụng này với mọi người cùng sử dụng!!",5,False,Ứng dụng rất hữu ích,Hà Lê _ VTBĐ
1292,2019-12-11 05:40:30,,"Dao diện đẹp, dễ sử dụng. Thật tiện lợi khi dùng iPay Vietinbank",5,False,IPay Vietinbank,Hanhm0110
1293,2019-12-11 05:03:08,,Giao diện hiện đại 😍,5,False,VietinBank ipay mobile,😅😅😅 NT22
1294,2019-12-11 04:19:37,,"App rất tiện, coi được sao kê thẻ tin dụng luôn, và có nhiều tính năng mới lạ!!",5,False,Xịn sò,HueUEH38
1295,2019-12-11 04:01:52,,Ứng dụng dễ sử dụng và rất tiện ích,5,False,Ipay,Ntlchi
1296,2019-12-11 03:35:52,,Thích,5,False,Yêu,Võ Vinh
1297,2019-12-11 03:29:59,,Công nhận năm nay đội ngũ IT của Vietinbank làm việc năng suất cao quá. Liên tục cho ra nhiều app mới mướt mát ghê luôn hà.,5,False,Vietinbank Ipay Mobile,Tuyen B
1298,2019-12-11 01:21:20,,"Ứng dụng mới được thay giao diện mới quá tuyệt, tốc độ xử lý nhanh, nhiều tính năng hữu ích. Điểm 10 cho chất lượng ❤️❤️❤️",5,False,Chất lượng tuyệt vời,Nga Tran 1611
1299,2019-12-11 00:47:41,,"Vietinbank ipay nhiều tiện ích, chuyển tiền nhanh chóng, thuận tiện, an toàn",5,False,Dịch vụ tốt,Loan.nk
1300,2019-12-10 18:06:29,,Cuộc sống số trong tầm tay 👍,5,False,Tính năng,hannahxinh
1301,2019-12-10 15:22:44,,"Ứng dụng tuyệt vời, tôi yêu VietinBank iPay Mobile😘😘😘",5,False,VietinBank iPay Mobile,hocdung
1302,2019-12-10 15:13:23,,"Giao diện đẹp, rất nhiều tiện ích, giao dịch nhanh chóng, thuận tiện tiết kiệm thời gian giao dịch.",5,False,Ứng dụng rất tuyệt vời!,Tu740
1303,2019-12-10 14:20:15,,Ứng dụng Ngân hàng số hay nhất tôi từng sử dụng,5,False,Trên cả tuyệt vời,gamenotfunny
1304,2019-12-10 13:27:22,,"Anh mình kinh doanh ở Úc giao dịch tài chính liên tục, dùng qua rất nhiều app giao dịch mà khi về VN dùng app ipay khen hết lời luôn. Xịn hơn cả tây thì biết đẳng cấp của VietinBank rùi nhi 😍😍😍 vote 5 sao luôn!!!",5,False,Great,Nhunglity
1305,2019-12-10 13:20:31,,"Vietinbank Ipay là một ứng dụng Mobile Banking tuyệt vời, thao tác dễ dàng, chuyển tiền nhanh chóng, phí giao dịch thấp, an toàn  bảo mật.",5,False,Ứng dụng tuyệt vời,dthphuong
1306,2019-12-10 13:14:20,,Tuyệt! Tuyệt!!!!!!,5,False,iPay Vietinbank là tuyệt nhất 😍😍,thuyvt2
1307,2019-12-10 09:08:18,,"Giao diện mới nhìn đẹp, không hiển thị ngay số dư tài khoản khi mới vào. Cách sắp xếp hợp lý, có thể tự chỉnh sửa lại các biểu tượng chức năng trên màn hình chính
Điểm trừ là khi chưa đăng nhập vẫn có thể xme thông tin số dư tk.
Nói chung là mình thích bản này hơn so với bản cũ.
Chúc các anh/chị IT VietinBank luôn mạnh khoẻ, công tác tốt và mong các anh/chị cập nhật nhiều hơn về những điểm trừ ở trên 😊😊",5,False,Nice new interface,Leonard Lyt
1308,2019-12-10 09:46:32,,Mình chuyển qua NH No toàn bị lỗi không chuyển dc...!!!,1,False,Chuyển qua Nông Nghiệp toàn bị lỗi,quan k
1309,2019-12-10 09:03:31,,mình đã trải nghiệm và thực sự hài lòng về giao diện hình ảnh và tính năng mới vượt trội. mời cả nhà hãy trải nghiệm và cảm nhận.,5,False,vietinbank ipay mobile number one,Hương Biển
1310,2019-12-10 09:01:36,,"Giao diện đẹp mắt, hiện đại, giao dịch nhanh chóng, tiện lợi mọi lúc mọi nơi. Trên cả tuyệt vời sẽ luôn ủng hộ Vietinbank iPay",5,False,Tận hưởng cuộc sống số 5.0,Nguyen T T Vy
1311,2019-12-10 08:59:42,,Trên cả tuyệt vời!,5,False,VietinBank Ipay,Trương Kiều Diễm
1312,2019-12-10 08:53:00,,1 ứng dụng trên cả tuyệt vời! Cảm ơn vietinbank,5,False,Vietinbank No1,Ngọc-QB
1313,2019-12-10 08:32:39,,"Giao diện quá đẹp, bắt mắt. 
Tính năng thì quá nhiều tiện ích. Ưng nhất là ứng dụng đặt vé máy bay, vừa nhanh, vừa rẻ, cực tiện lợi, không vần vào riêng web từng hãng để chọn và điền thông tin nữa!
Quá đỉnh cho 1 phiên bản sang, xịn, mịn!",5,False,Phiên bản được mong đợi nhất!,Tran Phuong Ang
1314,2019-12-10 08:19:20,,"App rất mượt và thiết kế đẹp, nhiều tiện ích",5,False,"Mượt và thân thiện, dễ sử dụng",Khanhcold90
1315,2019-12-10 08:01:29,,"Là một ứng dụng internetbaking mà mọi người nên dùng vì đáp ứng hầu hết các giao dịch tài chính có thể phát sinh đối với cá nhân. Giao diện dễ dàng sử dụng, thân thiện. Ngoài ra có thể tự đăng ký mới, cấp lại mật khẩu mà ko cần ra quầy giao dịch của ngân hàng (điều mà ko phải ngân hàng nào cũng làm được)
Thật tuyệt vời",5,False,Vietinbank ipay 5.0,Xuan Xau Xi 30700
1316,2019-12-10 07:56:10,,"Giao diện mới rất đẹp, tích hợp nhiều tính năng. Rất tuyệt vời",5,False,VietinBank IPay,Trangttt20
1317,2019-12-10 07:28:32,,"Đầy đủ mọi tính năng, đáp ứng nhanh nhu cầu thanh toán, chuyển tiền, dịch vụ hoản hảo😍😍😍",5,False,Vietinbank ipay,LẠI TIẾN TÙNG
1318,2019-12-10 07:07:25,,"App đầy đủ các tính năng, giao diện thân thiện, mượt mà.",5,False,Ứng dụng tuyệt vời. Chất lượng 5*,Lê Mai (Nắng)
1319,2019-12-10 06:55:39,,"Giao diện thân thiện, tốc độ nhanh, nhiều tính năng. Sẽ ủng hộ Vietinbank lâu dài",5,False,Đáng để sử dụng,1412Anhnl2
1320,2019-12-09 14:38:26,,app crash trên iphone 5 ios 8.4.1,3,False,crash,TitShin
1321,2019-12-10 06:55:07,,"App có rất nhiều tiện ích, thanh toán nhanh chóng và an toàn. Luôn ủng hộ VietinBank.",5,False,VietinBank Ipay,huongnt902
1322,2019-12-10 06:53:25,,"Ứng dụng tuyệt vời, ngân hàng số 5.0 mang đến công nghệ mới nhất cho khách hàng",5,False,VietinBank IPay Mobile,Trịnh Thị Mỹ
1323,2019-12-10 06:49:40,,Ba triệu like cho ứng dụng Ipay mobile của VietinBank 😍,5,False,Ipay Mobile - Ứng dụng triệu like,Huygk196
1324,2019-12-10 06:49:25,,Vietinbank ipay luôn là 1 trong những ứng dụng cần phải có trong điện thoại của tôi,5,False,Ứng dụng hay,anhlh2
1325,2019-12-10 06:48:34,,"Cảm nhận khác biệt, tận hưởng ngay thôi các bạn",5,False,"Cảm nhận khác biệt, tận hưởng ngay thôi các bạn",Người Follow
1326,2019-12-10 06:43:40,,"App mới thật nhiều tính năng, dùng nuột, nhiều tiện ích mới, nchung bjo đi chơi chỉ cầm theo em đt có cài iPay VietinBank là khỏi lo gì hết😂😂😂",5,False,iPay VietinBank,Bichnguyet
1327,2019-12-10 06:43:07,,"Giao diện thay mới nhìn đẹp hơn, cũng dễ sử dụng hơn nhiều. Soft otp tiện lắm luôn, đặc biệt khi đi du lịch. Sử dụng gói tài khoản v.biz được miễn phí sử ipay nữa đó mn",5,False,"Giao diện đẹp hơn, dễ sử dụng hơn",Hiencaoo
1328,2019-12-10 06:41:31,,VietinBank IPay quá tuyệt vời👍,5,False,"Quá hay, quá đỉnh",Candy Trịnh
1329,2019-12-10 06:41:12,,"Ứng dụng tuyệt vời: giao diện mượt mà, tính năng vượt trội, đầy đủ tiện ích :D",5,False,Ứng dụng Ngân hàng điện tử 5 sao,Tạ Quang Thịnh
1330,2019-12-10 06:23:30,,"Dùng ứng dụng nhanh, gắn nhiều tiện ích cuộc sống.",5,False,Nâng cấp tốt,hiennhon
1331,2019-12-08 10:58:34,,Bản cập nhật mới ko làm sao mà kích hoạt được chức năng đăng nhập vân tay. Thử đủ mọi cách rồi. Phiền ghê.,3,False,Chức năng không ổn định,Hải boé
1332,2019-12-08 16:14:40,,Ứng dụng chạy quá chậm gây phiền phức cho người sử dụng.,1,False,Ứng dụng không được như mong muốn,ChAnLOEY61
1333,2019-12-03 02:06:14,,Ngoài cái giao diện đẹp ra thì ko thông báo cụ thể biến động số dư tải khoản như phiên bản cũ,3,False,:(,TrangBym
1334,2019-12-06 15:58:26,,"cập nhật xong méo vào đc luôn, vào cái là bị đẩy ra luôn, như c ,,, nản",1,False,lỗi,tuyoq
1335,2019-12-06 05:53:06,,Đăng nhập nhưng không gửi mã otp,1,False,Kém,hienbk
1336,2019-12-04 15:48:17,,"Sau khi cập nhật lên bản 5.0, tôi bị crash ra ngoài màn hình chính ngay khi vừa mở ứng dụng",2,False,Version 5.0.0: Crash app trên iPhone 5 - iOS 8.4.1,Hữu Thắng
1337,2019-12-04 07:21:00,,Sau khi đổi điện thoại thì tôi ko thể đăng nhập vào app dù thông tin ngoài ngân hàng vẫn đủ,1,False,Ko đăng nhập được vào app,Nam fi
1338,2019-12-04 02:39:37,,Nâng cấp xong lúc nào cũng lỗi đăng nhập. Coi như bỏ k dùng đc ngân hàng này luôn rồi,1,False,Lỗi đăng nhập,anna quyen
1339,2019-12-03 08:58:24,,Từ khi nâng cấp lên không chuyển khoản được,1,False,Lỗi,Exception K
1340,2019-11-29 02:04:52,,"Phí duy trì 2.200
Phí quản lý thẻ 5.500
Phí dịch vụ ib 9900
Phí rút tiền
Phí chuyển tiền
....",3,False,Quá nhiều loại phí,thân 382
1341,2019-11-29 10:12:17,,"Giao diện khá đẹp, có cả đăng nhập bằng vân tay, cải tiến thêm nhiều tính năng mới ưu việt",5,False,Update tốt,Tulang_cuchi
1342,2019-11-29 10:12:08,,"rất ưu ái ng dùng, nay kết nối với cả thẻ tín dụng, có thể giải quyết những vấn đề cấp bách. Rất hữu ích",5,False,Thêm nhiều tính năng,ninhdaona
1343,2019-11-29 10:11:57,,"mỗi lần đi công tác dùng app để book vé máy bay và khách sạn, nhiều sự lựa chọn, nhanh và tiện",5,False,Phù hợp với ng thích đi du lịch,Gianghodat_cu
1344,2019-11-29 10:11:45,,"Thiết kế giao diện dễ nhìn, ngoài chuyển khoản app còn thanh toán đc tiền điện, nước, đặt được cả vé máy bay với vé xem phim nữa. Rất thiết thực",5,False,Giao diện,Maiphuongthuy1992
1345,2019-11-29 05:48:55,,"Giờ viettin còn hỗ trợ kết nối với thẻ tín dụng nữa, cuối tháng hết tiền vẫn thanh toán được tiện lợi quá.",5,False,K sợ k có tiền,tinhlagi_cry
1346,2019-11-29 05:48:47,,"iPay Mobile  hỗ trợ thanh toán bằng thẻ tín dụng, nhanh tiện, app ckhoan cũng rất nhanh nữa",5,False,Được trải nghiệm nhiều tính năng mới,tungdao_haininh
1347,2019-11-29 05:48:39,,"Giao diện app đơn giản, rõ ràng, người lớn tuổi như tôi cũng có thể sử dụng để đóng tiền điện hàng tháng được với thi thoảng chuyển khoản cho cháu",5,False,Giao diện phù hợp,Mrs.NgaToeic
1348,2019-11-29 05:48:31,,"Cùng ngân hàng thì không nói, nhưng chuyển tiền khác ngân hàng cũng rất nhanh. Với có thêm nhiều tính năng, rất tiện cho ng dùng",5,False,Chuyển khoản nhanh,Yenquan_pag
1349,2019-11-25 14:33:54,,Tại sao nâng cấp xong chuyển tiền liên ngân hàng lại mất ngân hàng citi,3,False,Nâng cấp xong mất ngân hàng citi,Linhpro_258
1350,2019-11-28 12:45:03,,Xin hãy gửi mã OTP cho sđt 0383076468 này để kích hoạt.. làm ơn,5,False,Mã OTP,cđcmcm
1351,2019-11-28 08:45:34,,Ứng dụng lởm khởm. Kêu nâng cấp gì dùng toàn lỗi,1,False,Lởn khởm,Kwvkkksafo lcoska
1352,2019-11-27 10:31:17,,Cập nhật làm bực mình. Không vào được.,1,False,Mong sửa lại.,Ngoisaoto
1353,2019-11-27 09:58:51,,"Chúng tôi không thể xử lý yêu cầu của quý khách,  Xin vui lòng thử lại sau. Cả trăm lần. Cáu vcđ",1,False,Toàn báo chúng tôi không thể xử lý yêu cầu của quý khách.,gấuuuuuuuuu
1354,2019-11-25 01:44:27,,"Gọi cho cskh chưa gặp được ng mà đã bị trừ phí, vô lí vcl. Trừ tiền quá nhiều, quá thất vọng",3,False,Không hài lòng,AnAn1231
1355,2019-11-25 05:56:19,,Không chuyển tiền qua số thẻ trong mục “chuyển tiền liên ngân hàng” được. Mong khắc phục lỗi này,1,False,Không chuyển tiền được,gwbshe
1356,2019-11-23 00:30:26,,Không đăng nhập bằng Vân tay được,2,False,Bảo mật,Mr. T ra
1357,2019-11-23 19:29:06,,Trừ tiền vô lí quá nhiều,1,False,K hài lòng,Huong Huongw
1358,2019-11-22 14:28:26,,"Dùng app thì ưng nhất tính năng mua được cả vé máy bay, đỡ phải lên wed ngồi canh",5,False,Book được vé máy bay,nguyenhuycntn
1359,2019-11-21 20:25:35,,"Mấy chị công ty giới thiệu cho xài, thấy rất ưng",5,False,Ưng ý,JeffreyKCroker
1360,2019-11-21 20:25:21,,"Tính năng chuyển tiền ipay của Viettin Bank khá ổn, nhưng hơi nhiều bước, hy vọng sẽ giảm bớt các bước, nhưng tốc độ chuyển tiền nhanh",5,False,Ipay của Viettin Bank,Vietyen_QN
1361,2019-11-21 20:25:13,,Bản cập nhật lần này có vẻ ổn vote 5 sao,5,False,Cập nhật tốt,vohV4Aesh
1362,2019-11-21 20:25:04,,"Thanh toán hóa đơn gì cũng nhanh, trước phải đi ra tận viettel hay tgdd, giờ mới thấy có app khỏe như nào",5,False,App giúp ng dùng tiết kiệm được tgian,129Suchic
1363,2019-11-21 20:24:55,,"G chỉ việc ngồi nhà chọn phim hay rồi bấm đặt vé thôi, k cần phải đi sớm mua vé hay lo hết vé nửa, hi vọng sớm có thêm CGV trên app nữa thì tuyệt",5,False,Đặt vé xem phim,Dugnnuhem
1364,2019-11-21 20:24:47,,"Thanh toán các hóa đơn đa số đều sử dụng trên app, thấy rất tiện",5,False,Thanh toán hóa đơn,Bibi_gaucon
1365,2019-11-21 20:24:38,,"Dùng app rất thích ứng dụng nhắc lịch thanh toán, mấy tháng trước toàn quên, đợi giấy báo cắt điện thì mới chịu đi nộp, giờ thì việc thanh toán điện nước chỉ là chuyện nhỏ",5,False,"Hỗ trợ , nhắc hẹn",kineez6Ohj8oo
1366,2019-11-21 20:24:29,,Hy vọng VietinBank cho ra nhiều tính năng hơn nữa để phục vụ cho người dùng,5,False,Hy vọng,Ankfand64
1367,2019-11-21 20:24:21,,"Mỗi tháng t phải thanh toán hàng tá hóa đơn, ckhoan cho rất nhiều ng, viettin có chức năng cài lịch ckhoan, với nhắc đóng tiền, tính năng này rất phù hợp với t, ủng hộ cho điểm này của vietin",5,False,Thích hợp với người thường xuyên giao dịch qua ngân hàng,ClotildeRRich
1368,2019-11-21 20:24:11,,"App viettin dễ dùng giao diện dễ nhìn, nhanh. Vote 5*",5,False,Siêu tốt,Hongdao_key
1369,2019-11-21 10:32:50,,"Nay bớt được nỗi lo cắt mạng, cắt nước, hay cúp điện, hàng tháng có anh viettin nhắc lịch đóng",5,False,Giảm được nỗi lo cho ng dùng,lanvadiepOK
1370,2019-11-21 10:32:39,,"Đã dùng app được 6 tháng, chuyển khoản nhanh, nay lại cập nhật thêm nhiều tính năng mới",5,False,Hỗ trợ người dùng,tienvatinh99
1371,2019-11-21 10:32:28,,"T rất ưng giao diện lần này, nhìn hài hòa, có cảm giác quen thuộc",5,False,Màu sắc,Alibank_kong
1372,2019-11-21 10:32:20,,"Thanh toán được tất cả các hóa đơn điện nước, lại còn đặt được vé máy bay, hôm trước đặt thử thấy đơn giản hơn vào web",5,False,Thanh toán mọi lúc,nguoilado_songda
1373,2019-11-21 10:32:11,,"T đã từng muốn xóa app, nhưng đợt update này khá ok, dùng ổn hơn.",5,False,App mới giao diện quá đẹp,Nguoiradi_viem
1374,2019-11-21 10:32:03,,"Dùng app tiện cái muốn đặt vé hay khách sạn giờ nào cũng được, hỗ trợ 24/7, rất thích điều này",5,False,Hỗ trợ 24/7,Contho_trang
1375,2019-11-21 10:31:54,,"Thanh toán đủ các hóa đơn từ điện, nước, internet,...đỡ phải tháng nào 2 vc cũng nạnh nhau việc ai đi đóng tiền điện.",5,False,Tiện lợi,Chiken_zezo
1376,2019-11-21 10:31:45,,"Dùng thẻ viettin mà giờ t mới biết tới app này, có cả thanh toán điện, nước, nạp tiền điện thoại, thấy rất tiện cho ng dùng",5,False,Tiện ích,Advide_sida
1377,2019-11-21 10:31:37,,"Lần cải tiến này có thêm nhiều tính năng, rất phù hợp với người dùng, vote cho lần update này",5,False,Cải tiến,Famamy_okok
1378,2019-11-21 10:31:28,,"Có app viettin hỗ trợ rồi, t đã không còn rơi vào cảnh hết tiền điện thoại. ủng hộ vt khoản này",5,False,Nạp được cả tiền điện thoại,MrsLoan_tpns
1379,2019-11-20 08:11:13,,Vì sao update xong ko báo biến động tk về tn của mình nữa. Và trừ biến động số dư kp 5500/tháng mà là 5500/ngày. Ngân hàng biết làm tiền quá,1,False,Rất đàn khó chịu,ThầnẢnh
1380,2019-11-18 12:13:41,,Tại màn hình chính của ứng dụng chưa tiến hành Đăng nhập nhưng nhấn sáng tab Thông tin lại thấy được Lịch sử giao dịch và Biến động số dư. Vui lòng ẩn các thông tin này nếu người dùng chưa tiến hành Đăng nhập.,3,False,URGENT: Bug!,ngoctd
1381,2019-11-18 07:27:38,,Dạo này app xuất sắc quá chả chê tí nào cơ mà CSKH của Viettin mình chả hiểu tại sao gọi rất nhiều lần đến hotline đều không được,4,False,Gọi hotline nghìn lần không đc,Chanchan267
1382,2019-11-18 08:47:28,,"Mình mới đc bạn giới thiệu dùng app, nó khen app này nhìn đẹp, chuyển khoản rất tiện nữa. Dùng thử thấy tiện thật, chuyển khoản trong và ngoài lúc nào cũng được, không phải ra ngân hàng chờ xếp hàng nữa",5,False,Ưng ý,Phi Hậu A_B4
1383,2019-11-18 08:41:45,,"Ứng dụng càng ngày càng nhiều tiện ích, nay book được cả vé tàu, vé xe nữa rồi. Vote cho thay đổi lần này",5,False,Nhiều tính năng,20_6656222
1384,2019-11-18 08:31:07,,Rất hữu ích không mất công phải đi ra quầy ngồi chờ giao dịch,5,False,Hay,Đức dũng Ablade3
1385,2019-11-18 07:38:26,,Chuyển tiền quá chậm.,1,False,Giao dịch,ừgjioyrfc
1386,2019-11-17 20:51:10,,Ok,5,False,Ok,Bunxoi
1387,2019-11-18 05:16:11,,"Giao diện thì đẹp rồi, nhưng cớ sao lại thu phí báo biến động số dư qua app lên đến 5.5k/tháng vậy? Báo qua app thì ngân hàng có mất gì đâu mà thu tiền của khách hàng? Trong khi Vietcombank, Techcombank họ miễn phí khoản này!",1,False,Đẹp nhưng thu phí đắt,Dzungx Corn
1388,2019-11-17 19:05:43,,"Thanh toán hóa đơn điện, nước rất tiện, chuyển khoản thấy cũng nhanh nữa.",5,False,Tiện ích,thoidungmongmo
