,date,review,rating,isEdited,userName,title,developerResponse
1712,2021-09-17 01:09:27,"Quảng Cáo Tặng tiền ngay khi đăng ký tài khoản
Nhưng khi đk xong ko tặng nhé mọi người",1,False,TrungAnh -lạng sơn,Lừa Đảo,"{'id': 25247699, 'body': 'Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải. Nếu còn gặp phát sinh, bạn vui lòng liên hệ 1900555577 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn bạn!', 'modified': '2021-09-22T09:04:37Z'}"
1713,2021-09-16 21:46:40,Kêu đăng ký nhận ngay 100k mà đăng ký xong k thấy. Xài viettinbank cho lành,1,False,Khắc Mão,K uy tín,"{'id': 25247696, 'body': 'Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải. Nếu còn gặp phát sinh, bạn vui lòng liên hệ 1900555577 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn bạn!', 'modified': '2021-09-22T09:04:32Z'}"
1714,2021-09-16 18:07:43,không hài lòng. đăng kí ko được 100k như quảng cáo . gọi hotline ko trả lời 16/9/2021,1,False,letienson,tiền,"{'id': 25247694, 'body': 'Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải. Nếu còn gặp phát sinh, bạn vui lòng liên hệ 1900555577 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn bạn!', 'modified': '2021-09-22T09:04:28Z'}"
1715,2021-09-16 17:39:15,"Lịch sử giao dịch không đầy đủ không thông báo 
Quá tệ 1 sao",1,False,lương thanh tùng zo,Ngần hàng không rõ ràng,"{'id': 25247690, 'body': 'Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải. Nếu còn gặp phát sinh, bạn vui lòng liên hệ 1900555577 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn bạn!', 'modified': '2021-09-22T09:04:23Z'}"
1716,2021-09-16 09:16:43,Ngan hang gjao dich rat kem chieu den sag,3,False,hunghk85,Can ho tro giao dich trai gio,"{'id': 25247680, 'body': 'Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải. Nếu còn gặp phát sinh, bạn vui lòng liên hệ 1900555577 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn bạn!', 'modified': '2021-09-22T09:03:59Z'}"
1717,2021-09-16 12:11:15,Ứng dụng suốt ngày lỗi. Quý khách không thể thực hiện gd trong lúc này. Mấy ngày vẫn vậy.,1,False,congdvc123,Quá chán,"{'id': 25247684, 'body': 'Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải. Nếu còn gặp phát sinh, bạn vui lòng liên hệ 1900555577 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn bạn!', 'modified': '2021-09-22T09:04:09Z'}"
1718,2021-09-16 03:47:15,Ngân hàng lỗi miết chán,1,False,kysynight,Bưa,"{'id': 25247676, 'body': 'Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải. Nếu còn gặp phát sinh, bạn vui lòng liên hệ 1900555577 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn bạn!', 'modified': '2021-09-22T09:03:54Z'}"
1719,2021-09-16 03:42:44,"Ứng dụng lỗi liên tục, cắt phi đắt, lag giật k điền được chữ, rất phiền.",1,False,ndnjdoejw,Đừng bao giờ dùng Agribank,"{'id': 25247671, 'body': 'Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải. Nếu còn gặp phát sinh, bạn vui lòng liên hệ 1900555577 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn bạn!', 'modified': '2021-09-22T09:03:48Z'}"
1720,2021-09-13 02:26:09,Có chức năng thay đổi số dt k ạ,4,True,thinh296135,???,"{'id': 22014276, 'body': 'Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải. Nếu còn gặp phát sinh, bạn vui lòng liên hệ 1900555577 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn bạn!', 'modified': '2021-09-13T02:26:10Z'}"
1721,2021-09-16 02:33:57,cài song xác nhận chán chê ko dc 1đ nào chứ đừng nói 100k,1,False,ghjgcfyrss,không dc tặng 100k,"{'id': 25247664, 'body': 'Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải. Nếu còn gặp phát sinh, bạn vui lòng liên hệ 1900555577 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn bạn!', 'modified': '2021-09-22T09:03:43Z'}"
1722,2021-09-15 18:22:31,Lừa đảo tạo xong k thấy 100k đâu,1,False,huyassd,Lừa đảo,"{'id': 25247659, 'body': 'Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải. Nếu còn gặp phát sinh, bạn vui lòng liên hệ 1900555577 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn bạn!', 'modified': '2021-09-22T09:03:35Z'}"
1723,2021-09-15 12:13:37,Dịch hay sao mà app dạo này chuyển khoản toàn lỗi hệ thống vậy,3,False,01110210,Ck lỗi,"{'id': 25247643, 'body': 'Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải. Nếu còn gặp phát sinh, bạn vui lòng liên hệ 1900555577 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn bạn!', 'modified': '2021-09-22T09:03:14Z'}"
1724,2021-09-15 11:58:22,"Chương trình mở tài khoản tặng 100k, khách hàng ở xong không thấy quà tặng đâu hết. QUÁ TỆ",1,False,njr9301,Tệ,"{'id': 25247637, 'body': 'Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải. Nếu còn gặp phát sinh, bạn vui lòng liên hệ 1900555577 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn bạn!', 'modified': '2021-09-22T09:03:05Z'}"
1725,2021-09-15 11:24:44,"May comment khac la nhan vien cua no
App rac",1,True,Rinnn azznxnxnxnxn,App cham loi tum lum,"{'id': 23578181, 'body': 'Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải, Ứng dụng sẽ ghi nhận ý kiến đóng góp của bạn. Cám ơn bạn đã tin tưởng sử dụng dịch vụ ạ!', 'modified': '2021-09-15T11:24:44Z'}"
1726,2021-09-15 10:26:43,Ngân hàng tệ nhất mình từng Sài bả trì liên tục tiền chuyển đi không được,3,False,nhuqqqqq,Tệ,"{'id': 25247631, 'body': 'Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải. Nếu còn gặp phát sinh, bạn vui lòng liên hệ 1900555577 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn bạn!', 'modified': '2021-09-22T09:02:54Z'}"
1727,2021-09-15 09:16:42,Từ t8/2021 chuyển tiền rất khó gần như không thể . Quá tệ,1,False,thành ppp,.,"{'id': 25247626, 'body': 'Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải. Nếu còn gặp phát sinh, bạn vui lòng liên hệ 1900555577 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn bạn!', 'modified': '2021-09-22T09:02:39Z'}"
1728,2021-09-14 11:31:22,"Không đăng ký online được như quảng cáo, hướng dẫn và bắt khách hàng nhập thông tin xong bảo ra cửa hàng.",1,False,trandu113,Không tin cậy !,"{'id': 25142231, 'body': 'Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải. Nếu còn gặp phát sinh, bạn vui lòng liên hệ 1900555577 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn bạn!', 'modified': '2021-09-16T12:06:55Z'}"
1729,2021-09-14 09:55:49,Bị lỗi không thao tác được,5,False,nguyenthihanhticon,Bị lỗi,"{'id': 25142234, 'body': 'Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải. Nếu còn gặp phát sinh, bạn vui lòng liên hệ 1900555577 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn bạn!', 'modified': '2021-09-16T12:07:01Z'}"
1730,2021-09-14 05:52:36,"Ứng dụng trừ quá nhiều khoản vô lý, hệ thống bảo trì kém",1,False,tranlinhngoc,Chất lượng kém,"{'id': 25142245, 'body': 'Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải, Ứng dụng sẽ ghi nhận ý kiến đóng góp của bạn. Cám ơn bạn đã tin tưởng sử dụng dịch vụ ạ!', 'modified': '2021-09-16T12:07:16Z'}"
1731,2021-09-14 05:03:36,Cứ lúc cần chuyển khoản là lại khoing dùng đc,1,False,Toan iq2000,App nghẽn lệnh chuyển khoản,"{'id': 25142249, 'body': 'Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải, Ứng dụng sẽ ghi nhận ý kiến đóng góp của bạn. Cám ơn bạn đã tin tưởng sử dụng dịch vụ ạ!', 'modified': '2021-09-16T12:07:24Z'}"
1732,2021-09-14 03:31:02,"Lần nào giao dịch cũng lỗi, app quá chậm, quá lỗi",1,False,My2222222,Quá tệ,"{'id': 25142253, 'body': 'Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải, Ứng dụng sẽ ghi nhận ý kiến đóng góp của bạn. Cám ơn bạn đã tin tưởng sử dụng dịch vụ ạ!', 'modified': '2021-09-16T12:07:33Z'}"
1733,2021-09-13 03:20:24,"Nhận mã OTP xong qua tin nhắn xem OTP, quay lại app ko tài nào nhập được, vì nó ẩn bàn phím, ko tài nào hiện lên để nhập OTP, đề nghị ad xem lại ứng dụng trên ios",2,False,Sunnyhuu,Mã OTP khá hài,"{'id': 25091405, 'body': 'Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải. Nếu còn gặp phát sinh, bạn vui lòng liên hệ 1900555577 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn bạn!', 'modified': '2021-09-14T10:14:48Z'}"
1734,2021-09-13 03:00:53,App cùi nhất của các ngân hàng,1,False,thuynhung974,App cùi nhất của các ngân hàng,"{'id': 25091406, 'body': 'Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải. Nếu còn gặp phát sinh, bạn vui lòng liên hệ 1900555577 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn bạn!', 'modified': '2021-09-14T10:14:54Z'}"
1735,2021-09-12 06:50:42,Mình có tk the agribank muốn kích hoạt sao lại k dc mà phải đăng ký loại thẻ điện tử mới nhỉ,3,False,lýbake,Cho hỏi,"{'id': 25091416, 'body': 'Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải. Nếu còn gặp phát sinh, bạn vui lòng liên hệ 1900555577 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn bạn!', 'modified': '2021-09-14T10:15:25Z'}"
1736,2021-09-11 11:25:59,"Chức năng đăng ký, khi chụp căn cước công dân, báo k hợp lệ liên tục(dù đã đc để ở điều kiện ánh sáng tốt...) nhưng vẫn k nhận ảnh",3,False,cuongnp20,Đăng ký lỗi,"{'id': 25091420, 'body': 'Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải. Nếu còn gặp phát sinh, bạn vui lòng liên hệ 1900555577 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn bạn!', 'modified': '2021-09-14T10:15:45Z'}"
1737,2021-09-11 15:57:04,"Không hiện thị số dư.
Gửi  vào ra khồn báo",1,False,hmtxxxnn,Lỗi,"{'id': 25091417, 'body': 'Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải. Nếu còn gặp phát sinh, bạn vui lòng liên hệ 1900555577 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn bạn!', 'modified': '2021-09-14T10:15:33Z'}"
1738,2021-09-11 02:40:17,App tệ!,1,False,Quy2802,"App hay bị lỗi, lỗi hằng ngày luôn. Cứ vào chuyển tiền là lỗi!","{'id': 25091422, 'body': 'Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải. Nếu còn gặp phát sinh, bạn vui lòng liên hệ 1900555577 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn bạn!', 'modified': '2021-09-14T10:15:49Z'}"
1739,2021-09-11 02:16:32,Ghi chuyển khoản miễn phí mà giao dịch vẫn mất tiền phí . Moi tiền dân không thông báo,1,False,shiva_yuna,Làm ăn vớ vẩn,"{'id': 25091424, 'body': 'Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải. Nếu còn gặp phát sinh, bạn vui lòng liên hệ 1900555577 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn bạn!', 'modified': '2021-09-14T10:15:54Z'}"
1740,2021-09-10 13:52:07,app thường xuyên xảy ra lỗi không chuyển khoản được. dùng 10 lần chắc 5 lần bị,3,False,Okhhhnskak,không hài lòng,"{'id': 25091427, 'body': 'Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải. Nếu còn gặp phát sinh, bạn vui lòng liên hệ 1900555577 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn bạn!', 'modified': '2021-09-14T10:16:01Z'}"
1741,2021-09-10 08:18:58,ứng dụng rất tốt,5,False,vson87,tuyệt vời,"{'id': 25091435, 'body': 'Admin chân thành cảm ơn bạn đã quan tâm tới dịch vụ', 'modified': '2021-09-14T10:16:32Z'}"
1742,2021-09-10 13:47:20,Chuyển tiền từ 5h tới 9h k 1 giao dịch nào chuyển được toàn báo lỗi,1,False,0568394444,Tệ,"{'id': 25091428, 'body': 'Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải. Nếu còn gặp phát sinh, bạn vui lòng liên hệ 1900555577 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn bạn!', 'modified': '2021-09-14T10:16:05Z'}"
1743,2021-09-10 13:21:22,"Quá tệ, app quá tệ",1,False,tỵy,Tệ,"{'id': 25091432, 'body': 'Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải. Nếu còn gặp phát sinh, bạn vui lòng liên hệ 1900555577 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn bạn!', 'modified': '2021-09-14T10:16:15Z'}"
1744,2021-09-10 12:03:42,"App gì mà cứ giao dịch ko thực hiện được, mất cả một buổi chiều vẫn ko thực hiện được.",1,False,lànndhdnfhcndn,App chậm,"{'id': 25091434, 'body': 'Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải. Nếu còn gặp phát sinh, bạn vui lòng liên hệ 1900555577 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn bạn!', 'modified': '2021-09-14T10:16:20Z'}"
1745,2021-09-08 23:07:32,"App khá thuận tiện, tuy nhiên không đăng ký được emobilebanking, sau khi xác minh đủ thứ lại thông báo có thẻ rồi không đăng ký được, phần lớn những người đã có thẻ rồi mới đăng ký dịch vụ cho thuận tiện. Cái nữa là app hay bảo trì thường xuyên nên gây khó khăn cho người sử dụng. Rất mong nhà phát triển cải thiện.",5,False,cuong2020,Đề nghị cải thiện thêm,"{'id': 25023944, 'body': 'Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải. Nếu còn gặp phát sinh, bạn vui lòng liên hệ 1900555577 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn bạn!', 'modified': '2021-09-10T11:58:29Z'}"
1746,2021-09-10 00:20:34,"Ứng dụng lỗi liên tục, nhiều lúc không thể chuyển khoản được",2,False,sunsphotos,Ứng dụng lỗi,"{'id': 25091439, 'body': 'Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải. Nếu còn gặp phát sinh, bạn vui lòng liên hệ 1900555577 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn bạn!', 'modified': '2021-09-14T10:16:47Z'}"
1747,2021-09-09 09:19:58,1 tháng thu 3 lại phí,1,False,Bn009,"Thu phí cao, tiền để trong tk trả lãi bèo bọt","{'id': 25091453, 'body': 'Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải, Ứng dụng sẽ ghi nhận ý kiến đóng góp của bạn. Cám ơn bạn đã tin tưởng sử dụng dịch vụ ạ!', 'modified': '2021-09-14T10:17:19Z'}"
1748,2021-09-09 01:18:59,ứng dụng quá chậm nhiều lần liên tiếp đăng nhập không được nên k thể thực hiện các giao dịch trên điện thoại,1,False,jjjjjjjjjjjjjjjjjjjjjjjnnj,chất lượng kém,"{'id': 25023941, 'body': 'Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải. Nếu còn gặp phát sinh, bạn vui lòng liên hệ 1900555577 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn bạn!', 'modified': '2021-09-10T11:58:16Z'}"
1749,2021-09-08 12:44:16,"Cảm ơn agribank luôn đồng hành cùng người dân Việt Nam, đặc biệt là ngừoi nông dân.",5,False,pham10,Tuyệt vời agribank!,"{'id': 25023950, 'body': 'Admin chân thành cảm ơn bạn đã quan tâm tới dịch vụ', 'modified': '2021-09-10T11:58:38Z'}"
1750,2021-09-07 16:57:04,"Ứng dụng rất dễ sử dụng, phần mềm thông minh, giao dịch rất nhanh.",5,True,Quatrang,Ứng dụng tiện ích,"{'id': 24956099, 'body': 'Admin chân thành cảm ơn bạn đã quan tâm tới dịch vụ', 'modified': '2021-09-07T16:57:04Z'}"
1751,2021-09-07 18:10:38,"Làm mãi vẫn báo không khớp
Sau đó khoá luôn",1,False,DAHOTH,Xác nhận khuôn mặt với giấy tờ tuỳ thân chưa tốt,"{'id': 25023958, 'body': 'Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải. Nếu còn gặp phát sinh, bạn vui lòng liên hệ 1900555577 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn bạn!', 'modified': '2021-09-10T11:59:00Z'}"
1752,2021-09-06 07:23:55,Sao chuyển tiền mà lỗi hoài v,2,False,memberpop23,Đánh giá,"{'id': 25023978, 'body': 'Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải. Nếu còn gặp phát sinh, bạn vui lòng liên hệ 1900555577 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn bạn!', 'modified': '2021-09-10T11:59:41Z'}"
1753,2021-09-06 13:13:49,"Nói thật!! Nếu không phải bản thân làm trong cơ quan nhà nước và bị ép nhận lương qua agribank. Tôi đã huỷ tài khoản agribank lâu rồi. Tần suất gặp trục trặc cao hơn hẳn các ứng dụng ngân hàng khác. Và mỗi lần như thế kéo dài cả ngày, trong khi tôi có nhiều việc cần chuyển khoản!!!",1,False,Nguyenxx,App thường xuyên gặp lỗi hệ thống,"{'id': 25023962, 'body': 'Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải. Nếu còn gặp phát sinh, bạn vui lòng liên hệ 1900555577 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn bạn!', 'modified': '2021-09-10T11:59:08Z'}"
1754,2021-09-06 11:14:32,Ko vào được ? Ngân hàng làm ăn gì kì z,1,False,kakwowkw,App lỗi,"{'id': 25023965, 'body': 'Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải. Nếu còn gặp phát sinh, bạn vui lòng liên hệ 1900555577 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn bạn!', 'modified': '2021-09-10T11:59:14Z'}"
1755,2021-09-06 10:36:45,Không chuyển liên ngân hàng được,1,False,HDT288,Không chuyển khoản liên ngân hàng được,"{'id': 25023967, 'body': 'Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải. Nếu còn gặp phát sinh, bạn vui lòng liên hệ 1900555577 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn bạn!', 'modified': '2021-09-10T11:59:18Z'}"
1756,2021-09-06 09:47:51,Ứng dụng hay bị lỗi nhiều. Lúc cần giao dịch cứ liên tục báo lỗi làm ảnh hưởng đến giao dịch.,1,False,Kwon Ah Mi,Ứng dụng hay bị lỗi nhiều.,"{'id': 25023969, 'body': 'Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải. Nếu còn gặp phát sinh, bạn vui lòng liên hệ 1900555577 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn bạn!', 'modified': '2021-09-10T11:59:22Z'}"
1757,2021-09-06 08:36:50,"Bị lỗi quá nhiều lần , mỗi lần cần gấp là lỗi app , không biết phải nhờ tới ai :)))) , quyết định bỏ bank sau mấy năm gắn bó , tạm biệt không hẹn gặp lại",1,False,Ngọc Ánh339,Quá tệ,"{'id': 25023971, 'body': 'Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải. Nếu còn gặp phát sinh, bạn vui lòng liên hệ 1900555577 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn bạn!', 'modified': '2021-09-10T11:59:26Z'}"
1758,2021-09-06 08:11:49,Thông báo ko đăng kí đc là sao,1,False,Tôi ghét nó,Ko đăng ký đc internet banking ??,"{'id': 25023973, 'body': 'Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải. Nếu còn gặp phát sinh, bạn vui lòng liên hệ 1900555577 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn bạn!', 'modified': '2021-09-10T11:59:31Z'}"
1759,2021-09-05 14:21:07,App như buồi nói thế cho vuông,1,False,finn vu,Tệ,"{'id': 24956046, 'body': 'Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải. Nếu còn gặp phát sinh, bạn vui lòng liên hệ 1900555577 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn bạn!', 'modified': '2021-09-07T09:18:36Z'}"
1760,2021-09-05 01:06:36,"Cần thêm tuỳ chọn gửi tiết kiệm 12 tháng, 18 tháng nữa ạ !",4,False,Jindobk,Tiền gửi online,"{'id': 24956076, 'body': 'Admin chân thành cảm ơn bạn đã quan tâm tới dịch vụ', 'modified': '2021-09-07T09:19:36Z'}"
1761,2021-09-05 13:10:26,"Thẻ ngân hàng liên kết với app hay bảo trì, bất tiện khi sử dụng.",3,False,nhocCon98,.,"{'id': 24956051, 'body': 'Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải. Nếu còn gặp phát sinh, bạn vui lòng liên hệ 1900555577 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn bạn!', 'modified': '2021-09-07T09:18:43Z'}"
1762,2021-09-05 04:08:49,Tiền dịch vụ tháng 11k. Tiền quản lí tk tháng 5k5. Rồi kêu đk biến động số dư thêm 8k8. Hút máu quá,1,False,ncc379,Hút máu,"{'id': 24956060, 'body': 'Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải. Nếu còn gặp phát sinh, bạn vui lòng liên hệ 1900555577 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn bạn!', 'modified': '2021-09-07T09:18:59Z'}"
1763,2021-09-02 08:35:58,"Ứng dụng dễ dùng, xài từ lúc mới ra mắt vẫn thấy rất ưng!",5,False,NT-TP,Xuất sắc,"{'id': 24956106, 'body': 'Admin chân thành cảm ơn bạn đã quan tâm tới dịch vụ', 'modified': '2021-09-07T09:20:48Z'}"
1764,2021-09-04 12:09:06,"App tạo ra để đăng ký Ebanking. Xác nhận từ chứng minh đến mặt mũi một hồi bảo không hỗ trợ tài khoản đã có thẻ, phải ra quầy đăng ký. 
Thời đại số thế này rồi còn chưa giảm bớt thủ tục. Online hoá dịch vụ đi
Dịch dã mà không có chuyển tiền được. Ra ngoài rút tiền cũng khôngg được. 
Thôi 1 sao tặng nhà phát triển. Mong app mau cải thiện.",1,False,Hàn Lão,Phản hồi,"{'id': 24956082, 'body': 'Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải. Nếu còn gặp phát sinh, bạn vui lòng liên hệ 1900555577 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn bạn!', 'modified': '2021-09-07T09:19:45Z'}"
1765,2021-09-04 08:58:18,Dạo này app báo lỗi hệ thống rất nhiều. Mình muốn chuyển tiền cho con gái nhưng 3 ngày nay báo lỗi và không chuyển được. Mong app khắc phục tình trạng lỗi kéo dài,1,False,thuyaploi,App bị lỗi hệ thống nhiều lần,"{'id': 24956088, 'body': 'Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải. Nếu còn gặp phát sinh, bạn vui lòng liên hệ 1900555577 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn bạn!', 'modified': '2021-09-07T09:19:52Z'}"
1766,2021-09-03 09:25:07,Sao m đnhap trên ipad mà mãi ko nhận diện khuôn mặt được,1,False,hỳn:3,Mất thời gian,"{'id': 24956092, 'body': 'Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải. Nếu còn gặp phát sinh, bạn vui lòng liên hệ 1900555577 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn bạn!', 'modified': '2021-09-07T09:19:57Z'}"
