,date,developerResponse,review,rating,isEdited,userName,title
1062,2021-10-04 09:04:49,"{'id': 29421386, 'body': 'VPBank cảm ơn Quý khách đã quan tâm đến sản phẩm dịch vụ VPBank. Mọi ý kiến và đóng góp của Quý khách là cơ sở để VPBank cải thiện, nâng cao chất lượng dịch vụ. Hy vọng Quý khách tiếp tục đồng hành cùng VPBank trong thời gian tới!', 'modified': '2022-04-27T07:34:05Z'}",Hệ thống app làm việc kém,5,False,HưngCao,Hệ thống
1063,2021-10-05 03:50:59,"{'id': 29421374, 'body': 'VPBank cảm ơn Quý khách đã quan tâm đến sản phẩm dịch vụ VPBank. Mọi ý kiến và đóng góp của Quý khách là cơ sở để VPBank cải thiện, nâng cao chất lượng dịch vụ. Hy vọng Quý khách tiếp tục đồng hành cùng VPBank trong thời gian tới!', 'modified': '2022-04-27T07:33:49Z'}",Dịch vụ tệ. Từ chăm sóc kh đến hệ thống,1,False,Quynhanhaaaaa,Tệ
1064,2021-10-05 02:24:41,"{'id': 29421377, 'body': 'VPBank cảm ơn Quý khách đã quan tâm đến sản phẩm dịch vụ VPBank. Mọi ý kiến và đóng góp của Quý khách là cơ sở để VPBank cải thiện, nâng cao chất lượng dịch vụ. Hy vọng Quý khách tiếp tục đồng hành cùng VPBank trong thời gian tới!', 'modified': '2022-04-27T07:33:55Z'}",Quá lag!!! Dở tệ! Bắt buộc phải cho 1 sao mới gửi được nhận xét chứ thực ra không đáng được nửa sao!,1,False,quang3999,App quá tệ
1065,2021-10-04 17:14:23,"{'id': 29421381, 'body': 'VPBank cảm ơn Quý khách đã quan tâm đến sản phẩm dịch vụ VPBank. Mọi ý kiến và đóng góp của Quý khách là cơ sở để VPBank cải thiện, nâng cao chất lượng dịch vụ. Hy vọng Quý khách tiếp tục đồng hành cùng VPBank trong thời gian tới!', 'modified': '2022-04-27T07:34:00Z'}",Tôi không nhận được thông báo biến động số dư trên app 1 lần gd báo nhận tiền đến ngày 29/09/2021 và giao dịch chuyển tiền đi ngày 04/10/2021,3,False,khonghailong 1,THÔNG BÁO BIẾN ĐỘNG SỐ DƯ BỊ SÓT GD
1066,2021-10-01 01:17:12,"{'id': 29421420, 'body': 'VPBank cảm ơn Quý khách đã tin tưởng và sử dụng VPBank NEO. Hy vọng Quý khách tiếp tục đồng hành cùng sự phát triển của VPBank!', 'modified': '2022-04-27T07:34:50Z'}",Rất tốt,5,False,leo hoangdung,Chuyển tiền
1067,2021-10-04 08:05:25,"{'id': 29421393, 'body': 'VPBank cảm ơn Quý khách đã quan tâm đến sản phẩm dịch vụ VPBank. Mọi ý kiến và đóng góp của Quý khách là cơ sở để VPBank cải thiện, nâng cao chất lượng dịch vụ. Hy vọng Quý khách tiếp tục đồng hành cùng VPBank trong thời gian tới!', 'modified': '2022-04-27T07:34:11Z'}",Bị ngân hàng gọi điện 4 cuộc 1 ngày để nhắc nợ tín dụng trước hạn thanh toán nửa tháng,1,False,Hiếu Lương 9091,Khủng bố điện thoại
1068,2021-10-03 16:13:22,"{'id': 29421404, 'body': 'VPBank cảm ơn Quý khách đã quan tâm đến sản phẩm dịch vụ VPBank. Mọi ý kiến và đóng góp của Quý khách là cơ sở để VPBank cải thiện, nâng cao chất lượng dịch vụ. Hy vọng Quý khách tiếp tục đồng hành cùng VPBank trong thời gian tới!', 'modified': '2022-04-27T07:34:31Z'}",Sợ người dùng đóng đúng tiền sao kê hay sao mà không thể hiện số tiền sao kê trên app luôn?,1,False,dongheokhi1,App ngu
1069,2021-10-03 05:32:28,"{'id': 29421407, 'body': 'VPBank cảm ơn Quý khách đã quan tâm đến sản phẩm dịch vụ VPBank. Mọi ý kiến và đóng góp của Quý khách là cơ sở để VPBank cải thiện, nâng cao chất lượng dịch vụ. Hy vọng Quý khách tiếp tục đồng hành cùng VPBank trong thời gian tới!', 'modified': '2022-04-27T07:34:36Z'}",Cả ngay App muốn điên luôn trời !,1,False,@gmail.thu,Bực mình
1070,2021-09-30 16:25:29,"{'id': 29421429, 'body': 'VPBank cảm ơn Quý khách đã tin tưởng và sử dụng VPBank NEO. Hy vọng Quý khách tiếp tục đồng hành cùng sự phát triển của VPBank!', 'modified': '2022-04-27T07:35:04Z'}","Quá tuyệt vời trên cả mong đợi số đẹp giao dịch nhanh miễn phí không giam số dư, vpbank gút chóp",5,False,abct3666,Tuyệt vời
1071,2021-09-30 05:25:25,"{'id': 29421472, 'body': 'VPBank cảm ơn Quý khách đã tin tưởng và sử dụng VPBank NEO. Hy vọng Quý khách tiếp tục đồng hành cùng sự phát triển của VPBank!', 'modified': '2022-04-27T07:35:54Z'}",Rất hài lòng,5,False,xuanberrrrr,Tiện lợi
1072,2021-09-30 15:13:12,"{'id': 29421440, 'body': 'VPBank cảm ơn Quý khách đã quan tâm và góp ý cho VPBank NEO, thông tin này sẽ được gửi tới bộ phận kỹ thuật để làm căn cứ cải tiến và hoàn thiện ứng dụng. Quý Khách vui lòng cập nhật phiên bản mới nhất của VPBank NEO để trải nghiệm tốt nhất!', 'modified': '2022-04-27T07:35:20Z'}","Báo lỗi hạn mức rồi crash app thoát ra, rất thiếu chuyên nghiệp.",1,False,stupid tiksave,Lỗi nạp tiền vào chứng khoán.
1073,2021-09-30 14:22:58,"{'id': 29421445, 'body': 'VPBank cảm ơn Quý khách đã quan tâm và góp ý cho VPBank NEO, thông tin này sẽ được gửi tới bộ phận kỹ thuật để làm căn cứ cải tiến và hoàn thiện ứng dụng. Quý Khách vui lòng cập nhật phiên bản mới nhất của VPBank NEO để trải nghiệm tốt nhất!', 'modified': '2022-04-27T07:35:26Z'}",Quét mã code thanh toán báo lỗi. Đe nghị VPbank sửa lỗi,2,False,lizhudi,Ko thanh toán đc qrpay
1074,2021-09-30 11:22:59,"{'id': 29421460, 'body': 'VPBank cảm ơn Quý khách đã quan tâm đến sản phẩm dịch vụ VPBank. Mọi ý kiến và đóng góp của Quý khách là cơ sở để VPBank cải thiện, nâng cao chất lượng dịch vụ. Hy vọng Quý khách tiếp tục đồng hành cùng VPBank trong thời gian tới!', 'modified': '2022-04-27T07:35:42Z'}","Nhân viên: 18h tối gọi khách hàng hỏi có nhu cầu vay tín dụng không?
Khách hàng: nghe máy, bận, không có nhu cầu vay, tắt máy. 
Nhân viên: gọi lại phá rối khách hàng. Gây hoang mang tâm lý khách hàng",1,False,zinzin2010,VP Bank -Núp lùm là 1 tổ chức tín dụng đen
1075,2021-09-29 06:58:34,"{'id': 19686239, 'body': 'VPBank rất xin lỗi vì sự bất tiện Quý khách đang gặp phải, để có cơ sở kiểm tra nguyên nhân và chi tiết lỗi, Quý khách vui lòng chụp hình ảnh lỗi kèm thông tin cá nhân đến địa chỉ chamsockhachhang@vpbank.com.vn . Xin cám ơn!', 'modified': '2021-09-29T06:58:34Z'}","Thay đổi UI nhưng có vẻ ảnh hưởng nhiều đến các luồng giao dịch. App hay treo hoặc màn hình trắng xoá. Bực nhất là mất luôn cả danh sách favourite accounts.
Update sau khi thành Neo: Ko thể load được danh sách quà tặng trong Loyalty. Đúng là cải lùi",3,True,Kldbek,Version mới lỗi nhiều
1076,2021-09-29 05:59:49,"{'id': 29421491, 'body': 'VPBank cảm ơn Quý khách đã quan tâm và góp ý cho VPBank NEO, thông tin này sẽ được gửi tới bộ phận kỹ thuật để làm căn cứ cải tiến và hoàn thiện ứng dụng. Quý Khách vui lòng cập nhật phiên bản mới nhất của VPBank NEO để trải nghiệm tốt nhất!', 'modified': '2022-04-27T07:36:13Z'}",Sử dụng đa nhiệm là tự thoát phải đăng nhập lại,3,False,Vuphong118,Chưa tốt
1077,2021-09-28 17:08:18,"{'id': 29421507, 'body': 'VPBank cảm ơn Quý khách đã quan tâm đến sản phẩm dịch vụ VPBank. Mọi ý kiến và đóng góp của Quý khách là cơ sở để VPBank cải thiện, nâng cao chất lượng dịch vụ. Hy vọng Quý khách tiếp tục đồng hành cùng VPBank trong thời gian tới!', 'modified': '2022-04-27T07:36:36Z'}","Mình dùng VP từ thời Timo đến giờ phải đến 4 5 năm rồi, lần chuyển đổi sang NEO app xuống cấp hẳn, giao diện không còn tối giản và nhẹ nữa, nhồi nhét nhiều add-in nên app load chậm, lấy OTP cũng lâu. Dạo này còn hay bảo trì nữa, càng bảo trì càng chậm…",2,False,Bbaeby,Không tốt bằng bản cũ
1078,2021-09-29 00:14:05,"{'id': 29421499, 'body': 'VPBank cảm ơn Quý khách đã quan tâm đến sản phẩm dịch vụ VPBank. Mọi ý kiến và đóng góp của Quý khách là cơ sở để VPBank cải thiện, nâng cao chất lượng dịch vụ. Hy vọng Quý khách tiếp tục đồng hành cùng VPBank trong thời gian tới!', 'modified': '2022-04-27T07:36:22Z'}",Khách đi xe máy để giao dịch cho tiện mà bảo vệ bắt sang Rạp chiếu phim gửi xe. Ai còn muốn qua đó gd nữa. Rất chán !,1,False,Doanh nghiep SME CEO,Hội sở Láng Hạ dịch vụ bất tiện
1079,2021-09-28 23:28:33,"{'id': 29421501, 'body': 'VPBank cảm ơn Quý khách đã quan tâm đến sản phẩm dịch vụ VPBank. Mọi ý kiến và đóng góp của Quý khách là cơ sở để VPBank cải thiện, nâng cao chất lượng dịch vụ. Hy vọng Quý khách tiếp tục đồng hành cùng VPBank trong thời gian tới!', 'modified': '2022-04-27T07:36:29Z'}","Chụp GTTT làm cách đây 13 năm với khuôn mặt Livestream bây giờ cứ bảo mãi không khớp, bị ngáo à cách nhau mười mấy năm giống nhau sao được, NH nên xem lại cách hoạt động của AI, Haizz.",1,False,Lucky___Boy,AI bị ngáo
1080,2021-09-28 14:53:07,"{'id': 29421517, 'body': 'VPBank cảm ơn Quý khách đã quan tâm và góp ý cho VPBank NEO, thông tin này sẽ được gửi tới bộ phận kỹ thuật để làm căn cứ cải tiến và hoàn thiện ứng dụng, hy vọng Quý khách tiếp tục đồng hành cùng VPBank trong thời gian tới!', 'modified': '2022-04-27T07:36:48Z'}",Giây phiền cho KH khi chuyển tiền. Bank có thể làm quảng cáo báo notify cho KH như mọi hình được rồi.,5,False,Dunnie Tran,Giảm thiểu quảng cáo ở giao diện chuyển tiền
1081,2021-09-25 13:07:20,"{'id': 29421941, 'body': 'VPBank cảm ơn Quý khách đã tin tưởng và sử dụng VPBank NEO. Hy vọng Quý khách tiếp tục đồng hành cùng sự phát triển của VPBank!', 'modified': '2022-04-27T07:51:03Z'}","Nhanh và hỗ trợ nhiều nền tảng truy cập, giao diện đẹp dễ sử dụng. Good.!",5,False,tyrantarus,Khá tốt
1082,2021-09-28 10:45:15,"{'id': 29421524, 'body': 'VPBank cảm ơn Quý khách đã quan tâm và góp ý cho VPBank NEO, thông tin này sẽ được gửi tới bộ phận kỹ thuật để làm căn cứ cải tiến và hoàn thiện ứng dụng. Quý Khách vui lòng cập nhật phiên bản mới nhất của VPBank NEO để trải nghiệm tốt nhất!', 'modified': '2022-04-27T07:37:00Z'}",Ứng dụng hay yêu cầu đăng nhập lại khi chuyển app trên IOS 15.,3,False,karushnichi,Lỗi ứng dụng trên ios 15
1083,2021-09-27 18:44:58,"{'id': 29421593, 'body': 'VPBank cảm ơn Quý khách đã quan tâm đến sản phẩm dịch vụ VPBank. Trường hợp dưới 18 tuổi Quý khách vui lòng mang căn cước công dân đến CN/PGD VPBank gần nhất để được hỗ trợ đăng ký dich vụ ạ. Rất xin lỗi Quý khách vì sự bất tiện này!\nQuý khách vui lòng tham khảo biểu phí các DV liên quan tại link: https://www.vpbank.com.vn/tai-lieu-bieu-mau', 'modified': '2022-04-27T07:39:39Z'}",Cho em hỏi 17t đăng ký đc ko và có mất phí gì ko ạ,4,False,hẹtrjejeh,Mới dùng
1084,2021-09-27 02:40:28,"{'id': 29421923, 'body': 'VPBank rất xin lỗi vì sự bất tiện Quý Khách đang gặp phải. Để chúng tôi có thể hỗ trợ kiểm tra và xử lý, Quý khách vui lòng tạo yêu cầu chi tiết tại https://cskh.vpbank.com.vn/#SupportQuestion/CreateTicket. Ngay sau khi nhận được yêu cầuVPBank sẽ gấp rút kiểm tra nguyên nhân và phản hồi. Cảm ơn Quý khách!', 'modified': '2022-04-27T07:50:39Z'}","Nhân viên tư vấn ms 25857 võ thanh thảo tư vấn không rõ ràng. Cứ kêu khách hàng tải app và đăng ký, đến khi đăng ký xong mới giải thích là khoản vay như tôi mong muốn không hiện hành. Làm việc thiếu trách nhiệm.",1,False,Zodd God,Tư vấn không rõ ràng
1085,2021-09-25 14:21:07,"{'id': 29421929, 'body': 'VPBank cảm ơn Quý khách đã quan tâm và góp ý cho VPBank NEO, thông tin này sẽ được gửi tới bộ phận kỹ thuật để làm căn cứ cải tiến và hoàn thiện ứng dụng, hy vọng Quý khách tiếp tục đồng hành cùng VPBank trong thời gian tới!', 'modified': '2022-04-27T07:50:51Z'}",App kém về mặt đăng ký online . Rất nhiều app của ngân hàng khác đã hỗ trợ đăng ký bằng hộ chiếu từ lâu rồi mà giờ VP vẫn chưa làm,1,False,HPWaterHN,Không hỗ trợ Hộ Chiếu
1086,2021-09-25 08:47:26,"{'id': 29421943, 'body': 'VPBank cảm ơn Quý khách đã tin tưởng và sử dụng VPBank NEO. Hy vọng Quý khách tiếp tục đồng hành cùng sự phát triển của VPBank!', 'modified': '2022-04-27T07:51:09Z'}",Rất tiện ích và rất nhanh,5,False,minhnam1988,Tốt
1087,2021-09-23 07:17:45,"{'id': 29421962, 'body': 'VPBank cảm ơn Quý khách đã tin tưởng và sử dụng VPBank NEO. Hy vọng Quý khách tiếp tục đồng hành cùng sự phát triển của VPBank!', 'modified': '2022-04-27T07:51:41Z'}",Rất thuận tiện cho người dùng,5,False,Hoa doan thi,Rất tiện dụng
1088,2021-09-24 11:50:39,"{'id': 29421946, 'body': 'VPBank cảm ơn Quý khách đã quan tâm và góp ý cho VPBank NEO, thông tin này sẽ được gửi tới bộ phận kỹ thuật để làm căn cứ cải tiến và hoàn thiện ứng dụng, hy vọng Quý khách tiếp tục đồng hành cùng VPBank trong thời gian tới!', 'modified': '2022-04-27T07:51:17Z'}",Thông báo biến động số dư không đầy đủ,1,False,Dang Chu Chu,Thông báo
1089,2021-09-24 08:44:42,"{'id': 29421951, 'body': 'VPBank cảm ơn Quý khách đã quan tâm và góp ý cho VPBank NEO, thông tin này sẽ được gửi tới bộ phận kỹ thuật để làm căn cứ cải tiến và hoàn thiện ứng dụng, hy vọng Quý khách tiếp tục đồng hành cùng VPBank trong thời gian tới!', 'modified': '2022-04-27T07:51:21Z'}",Vào ứng dụng chậm!,3,False,donguyen86,Ứng dụng!
1090,2021-09-23 13:46:16,"{'id': 29421954, 'body': 'VPBank cảm ơn Quý khách đã quan tâm và góp ý cho VPBank NEO, thông tin này sẽ được gửi tới bộ phận kỹ thuật để làm căn cứ cải tiến và hoàn thiện ứng dụng. Quý Khách vui lòng cập nhật phiên bản mới nhất của VPBank NEO để trải nghiệm tốt nhất!', 'modified': '2022-04-27T07:51:30Z'}","Trên ios 15 , cứ dùng tính năng gì có otp về tin nhắn, nhấn vô coi otp roi quay lại app là signout dang nhạp lại, ròi nhập otp vô kiểu gì ko lẽ mua thêm điện thoại gắn sim qua để lây otp",1,False,jHanbatwmwobshsbs,Quá tệ cứ nhấn qua app khác là logout
1091,2021-09-22 17:31:24,"{'id': 29421963, 'body': 'VPBank cảm ơn Quý khách đã tin tưởng và sử dụng VPBank NEO. Hy vọng Quý khách tiếp tục đồng hành cùng sự phát triển của VPBank!', 'modified': '2022-04-27T07:51:47Z'}",Tốt,5,False,ấhđjjdjs,Ok
1092,2021-09-22 05:44:46,"{'id': 29421967, 'body': 'VPBank cảm ơn Quý khách đã tin tưởng và sử dụng VPBank NEO. Hy vọng Quý khách tiếp tục đồng hành cùng sự phát triển của VPBank!', 'modified': '2022-04-27T07:51:52Z'}",Quá tuyệt vời,5,False,Đạt Gà Hòn Thơm,Dễ dùng
1093,2021-09-22 14:01:53,"{'id': 19530744, 'body': 'VPBank xin cám ơn và ghi nhận ý kiến đóng góp của Quý khách, thông tin này sẽ được gửi tới bộ phận kỹ thuật để làm căn cứ cải tiến và hoàn thiện ứng dụng, hy vọng Quý khách tiếp tục đồng hành cùng VPBank trong thời gian tới!', 'modified': '2021-09-22T14:01:54Z'}","Lịch sử giao dịch không trực quan, tra cứu lịch sử không xem được chi tiết giao dịch",1,True,Hùng Hans,"App mới chỉ lọc được giao dịch, không hiển thị chi tiết giao dịch"
1094,2021-09-21 11:46:19,"{'id': 29422152, 'body': 'VPBank rất xin lỗi vì sự bất tiện Quý Khách đang gặp phải. Vui lòng tham khảo hướng dẫn tại link: https://vpbankonline.vpbank.com.vn/huong-dan/hd-mo-tiet-kiem-truc-tuyen/\nNếu cần hỗ trợ thêm SP/DV Quý khách vui lòng tạo yêu cầu tại https://cskh.vpbank.com.vn/#SupportQuestion/CreateTicket để được hỗ trợ xử lý.', 'modified': '2022-04-27T07:58:24Z'}","Tôi không biết mở sổ easy saving dù đã lục tung app , chỉ thấy gửi tiết kiệm có kỳ hạn , xin các hạ chỉ giáo ....",5,False,luckystar9999,không biết cách mở easy saving
1095,2021-09-21 01:30:23,"{'id': 29422171, 'body': 'VPBank cảm ơn Quý khách đã tin tưởng và sử dụng VPBank NEO. Hy vọng Quý khách tiếp tục đồng hành cùng sự phát triển của VPBank!', 'modified': '2022-04-27T07:58:55Z'}","Ứng dụng rất tốt, tiện lợi, sử dụng dễ dàng",5,False,Ngoc Anh finace,Ứng dụng VPBank Neo
1096,2021-09-20 18:24:55,"{'id': 29428043, 'body': '\r\nVPBank cảm ơn Quý khách đã quan tâm và góp ý cho VPBank NEO, thông tin này sẽ được gửi tới bộ phận kỹ thuật để làm căn cứ cải tiến và hoàn thiện ứng dụng. Quý Khách vui lòng cập nhật phiên bản mới nhất của VPBank NEO để trải nghiệm tốt nhất!\r\n', 'modified': '2022-04-27T11:44:37Z'}","Không thể tắt các thông báo không cần thiết của ngân hàng như khuyến mãi, dịch vụ,… hiện tại là game kim cương. RẤT PHIỀN PHỨC",2,False,real beater,Thông báo không cần thiết
1097,2021-09-20 08:18:08,"{'id': 29428059, 'body': 'VPBank cảm ơn Quý khách đã quan tâm và góp ý cho VPBank NEO, thông tin này sẽ được gửi tới bộ phận kỹ thuật để làm căn cứ cải tiến và hoàn thiện ứng dụng, hy vọng Quý khách tiếp tục đồng hành cùng VPBank trong thời gian tới!', 'modified': '2022-04-27T11:45:07Z'}","Giao diện đơn giản dễ dùng nhưng quá nhiều thông báo cho quảng cáo (tín dụng, tiết kiệm,…) thực sự gây bực mình.",2,False,ThuD.,Quá nhiều tin nhắn quảng cáo
1098,2021-09-20 08:35:29,"{'id': 29428050, 'body': 'VPBank cảm ơn Quý khách đã quan tâm và góp ý cho VPBank NEO, thông tin này sẽ được gửi tới bộ phận kỹ thuật để làm căn cứ cải tiến và hoàn thiện ứng dụng. Quý Khách vui lòng cập nhật phiên bản mới nhất của VPBank NEO để trải nghiệm tốt nhất!', 'modified': '2022-04-27T11:44:59Z'}",App mới này vẫn hay giật lag và lỗi phải đăng nhập đi đăng nhập lại,1,False,Ggggreaaat,Xin hãy trả lại app cũ
1099,2021-09-20 07:30:20,"{'id': 29428064, 'body': 'VPBank cảm ơn Quý khách đã quan tâm và góp ý cho VPBank NEO, thông tin này sẽ được gửi tới bộ phận kỹ thuật để làm căn cứ cải tiến và hoàn thiện ứng dụng, hy vọng Quý khách tiếp tục đồng hành cùng VPBank trong thời gian tới!', 'modified': '2022-04-27T11:45:13Z'}","App chữ quá nhỏ, số tiền không có phân cách thập phân nên dễ chuyển nhầm",2,False,rthbjscjmbfww,Chữ nhỏ
1100,2021-09-20 04:05:58,"{'id': 29428072, 'body': 'VPBank cảm ơn Quý khách đã tin tưởng và sử dụng VPBank NEO. Hy vọng Quý khách tiếp tục đồng hành cùng sự phát triển của VPBank!', 'modified': '2022-04-27T11:45:22Z'}",Phần mềm dể sử dụng,5,False,Bê đê chợ lớn,Good
1101,2021-09-19 15:43:04,"{'id': 29428077, 'body': 'VPBank cảm ơn Quý khách đã tin tưởng và sử dụng VPBank NEO. Hy vọng Quý khách tiếp tục đồng hành cùng sự phát triển của VPBank!', 'modified': '2022-04-27T11:45:26Z'}",Tốt hài lòng,5,False,BánhTrungThu2021,Chuẩn
1102,2021-09-19 12:41:07,"{'id': 29428080, 'body': 'VPBank cảm ơn Quý khách đã tin tưởng và sử dụng VPBank NEO. Hy vọng Quý khách tiếp tục đồng hành cùng sự phát triển của VPBank!', 'modified': '2022-04-27T11:45:31Z'}",Nhập mã giới thiệu 32017 để nhận nhiều ưu đãi nhé,5,False,haitrinh0603,Nhiều tiện ích
1103,2021-09-19 02:26:29,"{'id': 29428112, 'body': 'VPBank cảm ơn Quý khách đã tin tưởng và sử dụng VPBank NEO. Hy vọng Quý khách tiếp tục đồng hành cùng sự phát triển của VPBank', 'modified': '2022-04-27T11:46:23Z'}",ok good,5,False,dragon men,"ứng dụng rất giản dị, tuyệt vời!"
1104,2021-09-19 09:31:09,"{'id': 29428088, 'body': 'VPBank rất xin lỗi vì sự bất tiện Quý Khách đang gặp phải. Để chúng tôi có thể hỗ trợ kiểm tra và xử lý, Quý khách vui lòng tạo yêu cầu chi tiết tại https://cskh.vpbank.com.vn/#SupportQuestion/CreateTicket. Ngay sau khi nhận được yêu cầuVPBank sẽ gấp rút kiểm tra nguyên nhân và phản hồi. Cảm ơn Quý khách!', 'modified': '2022-04-27T11:45:41Z'}",Đang gọi tổng đài tự tắt máy,1,False,chien koy,Ngân hàng hỗ trợ như cái quần què
1105,2021-09-19 09:02:14,"{'id': 29428094, 'body': 'VPBank rất xin lỗi vì sự bất tiện Quý Khách đang gặp phải. Để chúng tôi có thể hỗ trợ xử lý dứt điểm vấn đề này, Quý khách vui lòng tạo yêu cầu tại https://cskh.vpbank.com.vn/#SupportQuestion/CreateTicket và gửi kèm hình ảnh lỗi (nếu có). Ngay sau khi nhận được yêu cầuVPBank sẽ gấp rút kiểm tra nguyên nhân và phản hồi. Cảm ơn Quý khách! ', 'modified': '2022-04-27T11:45:54Z'}","Đăng ký thẻ online mà cứ bảo khuôn mặt không giống trong chứng minh thư, cũng k còn cách nào khác để verify thông tin cá nhân để làm thẻ :)) app đẹp mà thôi đành xoá vì không thể nào đăng ký được.",3,False,kaixa pham,:))) quả nhận diện khuôn mặt chịu
1106,2021-09-19 03:27:00,"{'id': 29428106, 'body': 'VPBank cảm ơn Quý khách đã quan tâm đến sản phẩm dịch vụ VPBank. Mọi ý kiến và đóng góp của Quý khách là cơ sở để VPBank cải thiện, nâng cao chất lượng dịch vụ. Hy vọng Quý khách tiếp tục đồng hành cùng VPBank trong thời gian tới!', 'modified': '2022-04-27T11:46:14Z'}",Giao dich han che co 10trieu mot ngay . Da vao may tinh de thay doi goi han muc ma keu ra ngan hang . Dang dich ko ai di duoc moi ma keu ra ngan hang,1,False,tttttgvb,Rat te
1107,2021-09-17 10:40:04,"{'id': 29428147, 'body': 'VPBank cảm ơn Quý khách đã tin tưởng và sử dụng VPBank NEO. Hy vọng Quý khách tiếp tục đồng hành cùng sự phát triển của VPBank!', 'modified': '2022-04-27T11:48:05Z'}",good,5,False,Bánh mỳ haha,a
1108,2021-09-18 06:23:11,"{'id': 29428116, 'body': 'VPBank cảm ơn Quý khách đã tin tưởng và sử dụng VPBank NEO. Hy vọng Quý khách tiếp tục đồng hành cùng sự phát triển của VPBank', 'modified': '2022-04-27T11:46:28Z'}",Các bạn mới vào đăng ký nhập mã: 0966559530 để được nhận quà nhé!,4,False,game.nhucc,Thêm tính năng phát hành thẻ nữa là ok!
1109,2021-09-18 05:55:30,"{'id': 29428145, 'body': 'VPBank cảm ơn Quý khách đã quan tâm và góp ý cho VPBank NEO, để thanh toán hóa đơn nước Quý khách vui lòng đăng nhập app VPBank NEO >> Dịch vụ khác>> Thanh toán Nước >> Chọn nhà cung cấp và tiến hành thanh toán hóa đơn nhé!', 'modified': '2022-04-27T11:47:57Z'}",Sao không có thanh toán hoá đơn nước vậy NH,3,False,tuanbafn,Hoá đơn nước
1110,2021-09-16 14:02:16,"{'id': 29428148, 'body': 'VPBank cảm ơn Quý khách đã tin tưởng và sử dụng VPBank NEO. Hy vọng Quý khách tiếp tục đồng hành cùng sự phát triển của VPBank!', 'modified': '2022-04-27T11:48:11Z'}",Tốt,5,False,hongsamquy,Tuyệt vời
1111,2021-09-17 07:38:30,"{'id': 29428151, 'body': 'VPBank cảm ơn Quý khách đã quan tâm đến sản phẩm dịch vụ VPBank. Mọi ý kiến và đóng góp của Quý khách là cơ sở để VPBank cải thiện, nâng cao chất lượng dịch vụ. Hy vọng Quý khách tiếp tục đồng hành cùng VPBank trong thời gian tới!', 'modified': '2022-04-27T11:48:21Z'}",ngoại trừ lãi hơi cao còn lại ok,4,False,Baanhcasut,ok
1112,2021-09-16 04:07:33,"{'id': 29428166, 'body': 'VPBank cảm ơn Quý khách đã tin tưởng và sử dụng VPBank NEO. Hy vọng Quý khách tiếp tục đồng hành cùng sự phát triển của VPBank!', 'modified': '2022-04-27T11:48:51Z'}",Nhanh gọn lẹ,5,False,KienDang31,Đỉnh
1113,2021-09-16 09:48:53,"{'id': 29428154, 'body': 'VPBank rất xin lỗi vì sự bất tiện Quý Khách đang gặp phải. Để chúng tôi có thể hỗ trợ kiểm tra và xử lý, Quý khách vui lòng tạo yêu cầu chi tiết tại https://cskh.vpbank.com.vn/#SupportQuestion/CreateTicket. Ngay sau khi nhận được yêu cầuVPBank sẽ gấp rút kiểm tra nguyên nhân và phản hồi. Cảm ơn Quý khách!', 'modified': '2022-04-27T11:48:31Z'}",1 ngày gọi hơn 20 cuộc cho khách hàng. Khách hàng phản ánh nhưng vẫn gọi quấy rối,1,False,ábxhhdbd,Quấy rối khách hàng
1114,2021-09-15 15:18:12,"{'id': 29428167, 'body': 'VPBank cảm ơn Quý khách đã tin tưởng và sử dụng VPBank NEO. Hy vọng Quý khách tiếp tục đồng hành cùng sự phát triển của VPBank!', 'modified': '2022-04-27T11:48:55Z'}",d,5,False,QCKD,good
1115,2021-09-15 04:14:15,"{'id': 29428175, 'body': 'VPBank rất xin lỗi vì sự bất tiện Quý Khách đang gặp phải. Để chúng tôi có thể hỗ trợ kiểm tra và xử lý, Quý khách vui lòng tạo yêu cầu chi tiết tại https://cskh.vpbank.com.vn/#SupportQuestion/CreateTicket. Ngay sau khi nhận được yêu cầuVPBank sẽ gấp rút kiểm tra nguyên nhân và phản hồi. Cảm ơn Quý khách!', 'modified': '2022-04-27T11:49:13Z'}",Đk đc 2 ngày mà đưa stk này cho bạn bè chuyển tiền ko tìm ra là sao ? Phí thời gian,5,False,Hoàng A Châu,Tk ko sử dụng đc
1116,2021-09-15 10:24:17,"{'id': 29428161, 'body': 'VPBank cảm ơn Quý khách đã quan tâm và góp ý cho VPBank NEO, thông tin này sẽ được gửi tới bộ phận kỹ thuật để làm căn cứ cải tiến và hoàn thiện ứng dụng. Quý Khách vui lòng cập nhật phiên bản mới nhất của VPBank NEO để trải nghiệm tốt nhất!', 'modified': '2022-04-27T11:48:45Z'}","Ap quá tệ, lỗi đăng ký tk liên tục",1,False,qăejifs,Tệ
1117,2021-09-15 03:02:13,"{'id': 29428177, 'body': 'VPBank cảm ơn Quý khách đã tin tưởng và sử dụng VPBank NEO. Hy vọng Quý khách tiếp tục đồng hành cùng sự phát triển của VPBank!', 'modified': '2022-04-27T11:49:19Z'}","Nhanh, gọn, thuận tiện",5,False,vuhung,Nhận xét
1118,2021-09-15 02:44:07,"{'id': 29428179, 'body': 'VPBank cảm ơn Quý khách đã tin tưởng và sử dụng VPBank NEO. Hy vọng Quý khách tiếp tục đồng hành cùng sự phát triển của VPBank!', 'modified': '2022-04-27T11:49:25Z'}",Tốt đấy,5,False,Hacicogift,Nhận xét
