,date,review,rating,isEdited,userName,title,developerResponse
305,2022-07-05 03:10:21,"App này dùng nhiều cái lạ thiệt, ngày nào mình cũng vô tìm tòi cái mới xài, thích ghê",5,False,Le Huy Tuan,"App dễ dùng, giao diện đẹp",
306,2022-07-11 08:21:47,App còn cả rổ bug mà đã release cho user xài. Test kỹ lại rồi update và fix bug dùm.,1,False,thinhn9,UX tệ,"{'id': 32049072, 'body': 'thinhn9, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Chúng tôi rất xin lỗi về những trải nghiệm không tốt mà bạn gặp phải. Bạn vui lòng liên hệ DVKH 24/7 1800 8180 (miễn phí) để được hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2022-09-16T02:45:20Z'}"
307,2022-07-11 07:38:14,"Chuyển qua platform 2.0 này là không login trên online banking website được nữa. Đã thế khi cần khoá thẻ mà bấm vào mục thẻ không hiện những thẻ mình đang sở hữu, làm phải gọi lên tổng đài phiền phức còn mất thêm 200k phí khoá thẻ",1,False,KoeTran,Fix giùm,"{'id': 32049075, 'body': 'KoeTran, Chào bạn. Sau khi chuyển sang ứng dụng MyVIB 2.0, tài khoản Internet Banking và MyVIB 1.0 của bạn sẽ bị khóa và không thể tiếp tục sử dụng. VIB đã thông báo điều này trên Fanpage/Email... MyVIB 2.0 với các tính năng mới như Công nghệ thực tế tăng cường (AR), Giao dịch bằng giọng nói AI Voice Banking, Cộng đồng Friendzone sẽ mang đến cho bạn những trải nghiệm thú vị. Thông tin đến bạn!', 'modified': '2022-09-16T02:45:33Z'}"
308,2022-07-11 06:14:10,Từ ngày nhận thẻ đến giờ vẫn chưa đổi đc mk app báo lỗi liên tục,1,False,Son thị thuy an,QUÁ TỆ,"{'id': 32049076, 'body': 'Son thị thuy an, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Chúng tôi rất xin lỗi về những trải nghiệm không tốt mà bạn gặp phải. Tuy nhiên đối với một số trường hợp liên quan đến kỹ thuật, bạn vui lòng thử lại sau ít phút. Rất mong bạn thông cảm và tiếp tục ủng hộ, đồng hành cùng VIB. Trân trọng cảm ơn!', 'modified': '2022-09-16T02:45:39Z'}"
309,2022-07-06 09:46:26,App hay bị lỗi không login đc,1,False,harrynggg,App quá kém!,"{'id': 32049087, 'body': 'harrynggg, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Chúng tôi rất xin lỗi về những trải nghiệm không tốt mà bạn gặp phải. Tuy nhiên đối với một số trường hợp liên quan đến đường truyền internet, bạn vui lòng thử lại sau ít phút hoặc liên hệ DVKH 24/7 1800 8180 (miễn phí) để được hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2022-09-16T02:46:13Z'}"
310,2022-07-06 09:16:45,Lag và phản hồi chậm,1,False,hai dũ,Lag và phản hồi chậm,"{'id': 32049092, 'body': 'hai dũ, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Chúng tôi rất xin lỗi về những trải nghiệm không tốt mà bạn gặp phải. Bạn vui lòng liên hệ DVKH 24/7 1800 8180 (miễn phí) để được hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2022-09-16T02:46:32Z'}"
311,2022-07-05 15:38:28,App không thân thiện với người dùng.,1,False,Andy.11.vn,Khó sử dụng,"{'id': 32049093, 'body': 'Andy.11.vn, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Bạn vui lòng cho VIB biết bạn đang gặp phải trải ngiệm không tốt nào để VIB có thể hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2022-09-16T02:46:33Z'}"
312,2022-07-05 06:20:10,"Thanh toán mọi thứ trên app không thành công, gọi hỗ trợ không được hỗ trợ không còn điều gì tệ hơn.
Thất vọng vì lựa chọn bank này",1,False,Tritruong1010,"Thanh toán thất bại, quá ngán ngẫm","{'id': 32049098, 'body': 'Tritruong1010, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Chúng tôi rất xin lỗi về những trải nghiệm không tốt mà bạn gặp phải. Bạn vui lòng liên hệ DVKH 24/7 1800 8180 (miễn phí) để được hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2022-09-16T02:46:50Z'}"
313,2022-06-28 23:49:27,"Dùng VIB đã lâu và vẫn luôn hài lòng về những tính năng, tiện ích mà VIB mang đến người dùng, rất thiết thực.",5,False,ChươngSươngz_3577,MyVIB cung cấp,
314,2022-07-04 13:29:34,App gì lỗi miết,1,False,buomxx,Tệ,"{'id': 32049102, 'body': 'buomxx, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Chúng tôi rất xin lỗi về những trải nghiệm không tốt mà bạn gặp phải. Bạn vui lòng liên hệ DVKH 24/7 1800 8180 (miễn phí) để được hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2022-09-16T02:49:07Z'}"
315,2022-07-04 05:39:44,"Ko chuyển khoản nội ngân hàng vib giữa khách dùng vib phiên bản cũ và vib phiên bản mới

Giao diện người dùng quá nhiều bước để chuyển tiền",4,False,Nam tre,Ko chuyển khoản nội ngân hàng vib giữa khách dùng vib phiên bản cũ và vib phiên bản mới,
316,2022-07-01 16:18:48,"Suốt ngày lỗi, xong giam tiền của khách hàng. Mất bao công việc",1,False,hanbaongoc_7,Thực sự rất tệ,"{'id': 32049105, 'body': 'hanbaongoc_7, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Chúng tôi rất xin lỗi về những trải nghiệm không tốt mà bạn gặp phải. Bạn vui lòng liên hệ DVKH 24/7 1800 8180 (miễn phí) để được hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2022-09-16T02:47:13Z'}"
317,2022-06-29 12:55:24,1 xu = 1vnđ vậy mà đến lúc nạp điện thoại bị báo tài khoản nguồn không hợp lệ,1,False,Pon710,App làm ăn chán,"{'id': 32049113, 'body': 'Pon710, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Chúng tôi rất xin lỗi về những trải nghiệm không tốt mà bạn gặp phải. Tuy nhiên đối với một số trường hợp liên quan đến kỹ thuật, bạn vui lòng thử lại sau ít phút. Rất mong bạn thông cảm và tiếp tục ủng hộ, đồng hành cùng VIB. Trân trọng cảm ơn!', 'modified': '2022-09-16T02:49:24Z'}"
318,2022-06-29 08:18:37,"Tôi đổi điểm lấy 1 thẻ điện thoại mà điểm bị trừ và thẻ không thấy đâu, vào quản lý quà cũng không thấy! Làm ăn chán quá nên tôi đã huỷ thẻ tín dụng và thẻ thanh toán! Quá thất vọng.",1,False,Kiukiubbc,Đổi điểm lấy voucher mà không thấy đâu!,"{'id': 32049115, 'body': 'Kiukiubbc, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Chúng tôi rất xin lỗi về những trải nghiệm không tốt mà bạn gặp phải. Tuy nhiên, vào một số thời điểm trong ngày khi nhu cầu giao dịch bằng Coin từ tài khoản MyVIB Rewards tăng cao, dịch vụ có thể tạm thời bị gián đoạn. Bạn vui lòng thử lại sau ít phút hoặc chọn tài khoản khác nếu bạn cần giao dịch gấp. Trân trọng cảm ơn!', 'modified': '2022-09-16T02:49:26Z'}"
319,2022-06-28 20:55:54,Tôi luôn đánh giá cao về những tiện ích VIB mang đến khách hàng và ngày càng mở rộng hơn.,5,False,MùapVương,Ngày càng tốt hơn,
320,2022-06-28 14:26:07,"Có nhiều tính năng tích hợp để dùng cho trong nhiều việc, giải quyết được nhiều vấn đề, có lịch sử giao dịch nên cũng dễ quản lý",5,False,NgọcGiang666656,Ứng dụng ngân hàng tốt nhất,
321,2022-06-28 11:43:55,"Mua vé máy bay mà có xíu là xong, chẳng cần phải lên web của hãng làm gì cho phức tạp cả",5,False,NgọAnhf_6848,"Ngon, mượt",
322,2022-06-28 10:00:30,"Mình rất kến việc ra ngân hàng giao dịch, phải chờ rất lâu mới đến lượt, vừa hay có app này chả cần phải đi làm gì nữa, tất cả đều online trên này cả",5,False,ThẩmSươngh_8091,Tuyệt vời,
323,2022-06-28 08:30:06,"App mới thật nhiều tính năng, dùng nuột, nhiều tiện ích mới, nói chung giờ đi chơi chỉ cầm theo em đt có cài myvib là khỏi lo gì hết",5,False,HàVươnga_6860,Tuyệt vời ngân hàng hàng đầu VN,
324,2022-06-28 00:17:50,"Ủng hộ VIB vì sự chuyên nghiệp, tân tâm, chủ trọng đến sản phẩm. MyVIB rất tiện lợi, an toàn, bảo mật cao.",5,False,HềVi534096,Thân thiện với người dùng,
325,2022-06-28 06:10:11,App rất tệ k nên sd,1,False,quynh.snj,"Ngân hàng tệ nhất từng dụng, mb không nên sài","{'id': 32049117, 'body': 'quynh.snj, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Bạn vui lòng cho VIB biết bạn đang gặp phải trải ngiệm không tốt nào để VIB có thể hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2022-09-16T02:49:40Z'}"
326,2022-06-27 21:27:02,Dùng ứng dụng MyVIB của Ngân hàng Quốc Tế VIB nên rất an tâm về tính năng bảo mật.,5,False,TriệunxMạnh,hữu ích,
327,2022-06-27 20:12:56,"Mình luôn thích dùng các ứng dụng của VIB vì tính bảo mật rất cao, khách hàng an tâm khi thực hiện mọi giao dịch",5,False,ThụcHợp348282,Ứng dụng tuyệt vời,
328,2022-06-27 19:38:35,Trên thị trường bây giờ có rất nhiều ngân hàng nhưng mình vẫn luôn tin tưởng sử dụng các sản phẩm của VIB vì chúng rất an toàn và nhiều tiện ích ưu đãi,5,False,LýÐìnhk_2680,Chuẩn,
329,2022-06-27 08:02:46,"Giờ thấy cài smart otp tiện hơn hẳn nhỉ, trước thấy dùng sms otp phải đến ngân hàng đăng ký này nọ nữa",5,False,MaiyTrinh,Dịch vụ tốt nhất,
330,2022-06-27 16:18:49,"Tệ hơn app cũ, menu quá rối, mất nhiều thao tác hơn để hoàn thành một giao dịch.. giờ muốn chuyển về app cũ ko được!",2,False,4ndy_ng,"Quá rối, nhiều thao tác hơn",
331,2022-06-27 09:27:41,Chuẩn bị bỏ hẳn vib giống tech khi chuyển app mới,1,False,ilock33vtv,Quá nhiều lỗi,"{'id': 32049118, 'body': 'ilock33vtv, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Bạn vui lòng cho VIB biết bạn đang gặp phải trải ngiệm không tốt nào để VIB có thể hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2022-09-16T02:49:50Z'}"
332,2022-06-27 09:25:51,Đề nghị bổ sung tính năng nhập số dư đổi tiền từ tiền cashback thẻ tín dụng như vib 1.0,1,False,MinhPham318,Thiếu tính năng so với vib 1.0,"{'id': 32049122, 'body': 'MinhPham318, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Hiện tại chúng tôi đã cập nhật tính năng biến động số dư tài khoản trên app, bạn vui lòng truy cập lại ứng dụng hoặc liên hệ DVKH 24/7 1800 8180 (miễn phí) để được hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2022-09-16T02:49:54Z'}"
333,2022-06-27 06:28:52,"Người dùng an tâm sử dụng vì ứng dụng Smart OTP rất an toàn, tiện lợi.",5,False,KiềutKhôi,MyVIB mobile App,
334,2022-06-27 07:39:08,Lúc nào vào cũng thấy báo lỗi k vào được. Quá dở,1,False,chìhkchj,Lỗi,"{'id': 32049140, 'body': 'chìhkchj, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Chúng tôi rất xin lỗi về những trải nghiệm không tốt mà bạn gặp phải. Bạn vui lòng liên hệ DVKH 24/7 1800 8180 (miễn phí) để được hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2022-09-16T02:50:39Z'}"
335,2022-06-27 07:21:53,Quá tệ,2,False,cùi bắp còn hạt,Quá tệ,
336,2022-06-27 04:47:24,"App oke, nhưng nên bổ sung tính năng hiện số dư tại thời điểm giao dịch, như vậy người dùng sẽ dễ quản lý tài chính hơn!",5,False,@&₫!(,Cần cải thiện,
337,2022-06-26 16:40:52,"Ứng dụng mới rất mượt, dễ xài và đã khắc phục được hầu hết các lỗi trước đây",5,False,ThiDung785165,App sử dụng rất tiện lợi,
338,2022-06-26 15:10:45,"Màu sắc đúng phong thủy quá, ưng ngay từ cái nhìn đầu tiên. Thiết kế app thông minh, thuận tiện cho người dùng.",5,False,TinhusKim,Ứng dụng rất nhanh và không rườm rà,
339,2022-06-26 14:17:21,"Giao diện mới nhìn trực quan, dễ dàng thao tác và màu sắc đẹp.",5,False,CùgNgọc,Ứng dụng nhiều tiện ích,
340,2022-06-26 13:34:41,"Phần mềm mới hiện đại hơn, giao diện dễ hiểu, nhiều tính năng tích hợp tiện lợi",5,False,Nông Duyên,App rất hay,
341,2022-06-26 12:44:43,"App đẹp, màu sắc bắt mắt, tính năng tiện lợi, thao tác giao dịch cũng nhanh chóng lắm luôn",5,False,LụcxjHuy,App MyVIB rất dễ sử dụng nhé,
342,2022-06-26 12:21:24,"Giao diện đẹp, bố trí menu rất hợp lí, xài nhanh",5,False,Tào Phúc,Ứng dụng rất tiện ích,
343,2022-06-26 10:55:50,"Ứng dụng tuyệt vời Giao diện thân thiện đẹp mắt, dễ nhận diện và dễ dàng kết nối.",5,False,SầmThống178523,Ứng dụng rất tuyệt vời,
344,2022-06-26 11:56:10,"app như cái đầu buồi, xác minh mãi dell đc",1,False,jejhehdhd,app lol,"{'id': 32049143, 'body': 'jejhehdhd, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Chúng tôi rất xin lỗi về những trải nghiệm không tốt mà bạn gặp phải. Tuy nhiên đối với một số trường hợp liên quan đến kỹ thuật, bạn vui lòng thử lại sau ít phút. Rất mong bạn thông cảm và tiếp tục ủng hộ, đồng hành cùng VIB. Trân trọng cảm ơn!', 'modified': '2022-09-16T02:50:58Z'}"
345,2022-06-26 11:23:11,"Lỗi quá nhiều, coin không xài được",1,False,Hâhhsdg,Quá nhiều lỗi,"{'id': 32049163, 'body': 'Hâhhsdg, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Chúng tôi rất xin lỗi về những trải nghiệm không tốt mà bạn gặp phải. Tuy nhiên, vào một số thời điểm trong ngày khi nhu cầu giao dịch bằng Coin từ tài khoản MyVIB Rewards tăng cao, dịch vụ có thể tạm thời bị gián đoạn. Bạn vui lòng thử lại sau ít phút hoặc chọn tài khoản khác nếu bạn cần giao dịch gấp. Trân trọng cảm ơn!', 'modified': '2022-09-16T02:51:43Z'}"
346,2022-06-26 09:21:35,"Ứng dụng tuyệt vời: giao diện mượt mà, tính năng vượt trội, đầy đủ tiện ích",5,False,Mạnh_Linhd,App banking tốt nhất mà mình từng dùng,
347,2022-06-26 08:10:01,"Rất thích dùng các app của ngân hàng VIB vì luôn cho ra mấy app dùng rất thích, mướt mát ghê luôn á",5,False,KhiếujjNgân,Giao diện của app đẹp,
348,2022-06-26 07:18:39,"Dùng 2 năm nhưng chưa bao giờ phàn nàn về dịch vụ của app cả, thấy khá ok, xài tốt, tiện lợi",5,False,Đỗ_Nữh,Mình thấy app MyVIB sử dụng tốt,
349,2022-06-26 03:51:16,"App đợt này nhìn cưng ghê, mầu sắc nhẹ nhàng, bố cục gọn gàng hợp lý",5,False,Hứa Hồng,Rất thuận tiện cho người dùng,
350,2022-06-26 02:12:32,"Các ngân hàng khác phải học hỏi cách phát triển app của vib ạ. Thực sự app rất xin xò, dễ xài",5,False,Biện_Thug,App MyVIB thận thiện với người dùng,
351,2022-06-26 01:58:38,"Giao diện thân thiện, tốc độ nhanh, nhiều tính năng. Sẽ ủng hộ Vietinbank lâu dài",5,False,Châu Phương32234,Chuyển tiền thanh toán thẻ siêu nhanh và rất tốt,
352,2022-06-25 21:53:27,"Trực quan của người sử dụng khá tốt, mang đến người dùng vừa được trải nghiệp tính năng rất tiện lại rất ưng vì app rất đẹp mà dễ dùng.",5,False,HiLoanr_5051,Họ làm cho nó dễ dàng,
353,2022-06-25 20:02:00,"Mang đến cho người dùng sự thân thiện, thoải mái.",5,False,CầmdpHương,Ứng dụng VIB Bank thật tuyệt vời,
354,2022-06-25 07:54:13,App MyVIB rất đẹp ạ.,5,False,TiêuujDuyên,Xin chúc mừng,
355,2022-06-25 06:43:31,"Ứng dụng sử lý rất nhanh, dùng rất mượt mà.",5,False,ÂnkNam,Thích lắm,
356,2022-06-25 05:16:20,"Không hề nặng máy nhé, rất ổn định và nhanh chóng.",5,False,ĐáisfPhúc,Cảm ơn bạn đã giúp đỡ và phục vụ,
357,2022-06-25 02:30:09,"Tuyệt vời quá! App vừa đẹp lại có nhiều tính năng hiện đại, tiện ích.",5,False,MầuHải350907,Tốt nhất,
358,2022-06-25 04:37:33,"app tệ, coin lỗi, không biết lập trình viên chuyên môn như nào :)",1,False,hihihahand,không xứng đáng được 1 sao,"{'id': 32049243, 'body': 'hihihahand, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Chúng tôi rất xin lỗi về những trải nghiệm không tốt mà bạn gặp phải. Tuy nhiên, vào một số thời điểm trong ngày khi nhu cầu giao dịch bằng Coin từ tài khoản MyVIB Rewards tăng cao, dịch vụ có thể tạm thời bị gián đoạn. Bạn vui lòng thử lại sau ít phút hoặc chọn tài khoản khác nếu bạn cần giao dịch gấp. Trân trọng cảm ơn!', 'modified': '2022-09-16T02:55:17Z'}"
359,2022-06-25 02:03:06,Mới nhìn thấy giao diện là ấn tượng và mê rồi.,5,False,TrưngzqPhương,VIB Bank Freedom,
360,2022-06-24 14:13:09,Sắp xếp lại giao diện giúp tôi dùng dễ dàng hơn rất nhiều,5,False,MãmhBích,Nói chung là dễ dàng,
361,2022-06-23 22:29:32,"App xịn xò, nhanh chóng, tính năng tiện lợi quá",5,False,SửzoYến,Yêu nó,
362,2022-06-24 13:42:27,"Tệ hơn chữ tệ , chưa bao giờ thấy app nào tệ như app này",1,False,Happy14092020,Quá tệ,"{'id': 32049246, 'body': 'Happy14092020, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Bạn vui lòng cho VIB biết bạn đang gặp phải trải ngiệm không tốt nào để VIB có thể hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2022-09-16T02:55:48Z'}"
363,2022-06-24 13:12:48,"K vào được ứng dụng, lỗi k xác định",1,False,Fyclc46,Ứng dụng k vào được,"{'id': 32049249, 'body': 'Fyclc46, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Chúng tôi rất xin lỗi về những trải nghiệm không tốt mà bạn gặp phải. Tuy nhiên đối với một số trường hợp liên quan đến đường truyền internet, bạn vui lòng thử lại sau ít phút hoặc liên hệ DVKH 24/7 1800 8180 (miễn phí) để được hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2022-09-16T02:56:34Z'}"
364,2022-06-24 13:02:02,"Nâng cấp xong số lần sử dụng được đếm trên đầu ngón tay, toàn lỗi là lỗi",1,False,thilnnn,Quá tệ,"{'id': 32049254, 'body': 'thilnnn, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Chúng tôi rất xin lỗi về trải nghiệm không tốt mà bạn gặp phải. Tuy nhiên những bản cập nhập mới sẽ giúp bạn có những trải nghiệm ngày càng tốt hơn. Rất mong bạn thông cảm và tiếp tục ủng hộ, đồng hành cùng VIB. Trân trọng cảm ơn!', 'modified': '2022-09-16T02:56:18Z'}"
365,2022-06-24 07:16:43,"Để thêm tổng số tiền như app MyVIB cũ, tại sao lại bỏ đi",2,False,nguyenthuanhung,Mục tài khoản,
366,2022-06-23 14:55:36,"App nhẹ, ổn định và dùng rất mượt ạ.",5,False,CựgDiễm,Hài lòng,
367,2022-06-23 10:33:06,Những điều khác mà MyVIB mang lại cho người dùng khỏi phải bàn cãi. Còn về hình thức thật sự thấy cũng rất ưng..,5,False,HijPhi,Phát triển,
368,2022-06-23 08:54:43,Không có cảm giác bị nặng máy hay gì cả. Mọi thứ đều rất tốt.,5,False,Ca_Trườngx,Thích,
369,2022-06-23 06:39:27,Yên tâm sử dụng mà không lo sợ thông tin bị đáng cắp hay bị lộ.,5,False,Đôn Trí,xinh,
370,2022-06-23 05:36:35,"Chăm chút về hình thức, tính thẩm mỹ, chứng tỏ VIB rất trân trọng người dùng.",5,False,ĐặngeaTuyết,Phát triển,
371,2022-06-23 04:53:02,App thân thiện với người dùng như chính cách mà VIB đang tri ân và đối xử với khách hàng vậy.,5,False,NinhMinh912584,Khỏe,
372,2022-06-23 02:58:58,Thiết kế app đã là một lợi thế của VIB.,5,False,Viêm Hiền,Ổn,
373,2022-06-23 03:40:22,"Bước kyc khá lạ, lạ đến mức không muốn làm. Sáng tạo ít thôi :)",1,False,Phong-Change,Làm vậy chu,"{'id': 32049264, 'body': 'Phong-Change, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Chúng tôi rất xin lỗi về những trải nghiệm không tốt mà bạn gặp phải. Tuy nhiên đối với một số trường hợp liên quan đến kỹ thuật, bạn vui lòng thử lại sau ít phút. Rất mong bạn thông cảm và tiếp tục ủng hộ, đồng hành cùng VIB. Trân trọng cảm ơn!', 'modified': '2022-09-16T02:56:48Z'}"
374,2022-06-23 02:36:46,Sự chuyên nghiệp mang đến người tiêu dùng từ việc chăm sóc đến sự bảo mật an toàn cho người dùng.,5,False,Điều Ân,tuyêt,
375,2022-06-22 23:51:11,Với mình yếu tố bảo mật an toàn thật sự quan trọng. Mình lựa chọn VIB vì điều đó.,5,False,TừloHà,5 sao,
376,2022-06-20 18:47:29,"Tại sao ngân hàng chuyên nghiệp, có nhiều ưu đãi, ứng dụng lại tốt thế mà giờ mình mới biết nhỉ.",5,False,LãnhLinhc_8942,Tốt,
377,2022-06-22 04:00:10,"My VIB 2.0 Khởi động app mất hơn cả phút, trong khi app cũ my vib chỉ mất 3s để vào app, quá tức khi đã lỡ đổi qua xài app mới. Đi mua hàng tới lúc thanh toán mà mở điện thoại đợi khởi động kiểu này mấy khách đứng sau rủa mình chết luôn. Team vib lần cập nhật sau phải sửa lỗi cái vụ này đi nhé không là tôi bỏ thẻ, qua bank khác xài cho lẹ đấy.",1,False,Phương Ý,Chờ khởi động app quá lâu,"{'id': 32049274, 'body': 'Phương Ý, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Chúng tôi rất xin lỗi về những trải nghiệm không tốt mà bạn gặp phải. Tuy nhiên đối với một số trường hợp liên quan đến đường truyền internet, bạn vui lòng thử lại sau ít phút hoặc liên hệ DVKH 24/7 1800 8180 (miễn phí) để được hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2022-09-16T02:57:13Z'}"
378,2022-06-22 03:20:17,Định danh điện tử cứ kêu không thành công là sao,1,False,truonghuutrong,Lol,"{'id': 32049282, 'body': 'truonghuutrong, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Chúng tôi rất xin lỗi về những trải nghiệm không tốt mà bạn gặp phải. Tuy nhiên đối với một số trường hợp liên quan đến kỹ thuật, bạn vui lòng thử lại sau ít phút. Rất mong bạn thông cảm và tiếp tục ủng hộ, đồng hành cùng VIB. Trân trọng cảm ơn!', 'modified': '2022-09-16T02:57:37Z'}"
379,2022-06-21 16:32:24,Có thể thêm tính năng ẩn số dư ở ngoài trang home  được ko ạ?,4,False,Hoang Jackie,Thêm tính năng ẩn số dư,
380,2022-06-20 17:47:40,"Tôi là người lớn tuổi, không sành lắm về các vấn đề công nghệ nhưng tôi thấy ứng dụng dễ sử dụng và dùng rất thích.",5,False,Mâu My,Bổ ích,
381,2022-06-20 17:27:24,Thời công nghệ 4.0 việc sử dụng những ứng dụng như MyVIB thật sự rất tiện lợi và mang lại nhiều lợi ích.,5,False,Ao_Nươngu,Rất hữu ích,
382,2022-06-20 15:48:35,"Từ ngày dùng app MyVIB thật sự tiện lợi, ngay cả khi tôi không mang tiền mặt trong người.",5,False,KhoapHoa,Ứng dụng này là ứng dụng ngân hàng trực quan đẹp mắt nhất,
383,2022-06-20 11:42:23,App này cài dễ hơn hẳn nhiều app của ngân hàng khác luôn ấy. Cho 5 sao,5,False,LaSáng559450,Cố gắng,
384,2022-06-20 05:20:19,"Đầu tiên khi dùng myvib thấy thái độ phục vụ khách hàng thân thiện, tận tình là thích rồi, những cái khác tính sau, vì hầu hết mấy app của ngân hàng khác cũng đa năng rồi",5,False,TinhkBăng,Nhanh chóng,
385,2022-06-20 08:14:26,Quá tệ,1,False,Id:Penpenn,Quá tệ,"{'id': 32049288, 'body': 'Id:Penpenn, Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Bạn vui lòng cho VIB biết bạn đang gặp phải trải ngiệm không tốt nào để VIB có thể hỗ trợ tốt hơn. Trân trọng cảm ơn!', 'modified': '2022-09-16T02:57:54Z'}"
386,2022-06-20 04:14:42,Dễ dàng cài đặt quá ạ. Cảm ơn các bạn đã tư vấn nhiệt tình cho tôi.,5,False,Mạnh_Huệz,Ngạc nhiên,
387,2022-06-18 23:31:03,"Là ngân hàng lớn nên App xịn xò, dịch vụ lại rất chuyên nghiệp",5,False,LưnoQuang,Thật tuyệt vời,
388,2022-06-18 22:31:40,"Hơi lag chút nhưng app dễ cài đặt và sử dụng, cũng tiện ích. Ngân hàng VIB cũng rất tuyệt.",5,False,ChếTiếnj_1706,Yêu ngân hàng của tôi,
389,2022-06-18 15:55:30,Ứng dụng dễ dùng. Ok lắm nhé mọi người.,5,False,Thang Phúc,Tiện lợi quá,
390,2022-06-18 13:56:56,"Phần mềm rất thân thiện, dễ dàng cài đặt và sử dụng.",5,False,LêbNguyên,Good,
391,2022-06-18 13:13:33,"Vote 5 sao cho dịch vụ tốt, ứng dụng hay và sự thân thiện từ nhân viên chăm sóc khách hàng.",5,False,NgânThúy259192,5 sao,
392,2022-06-17 14:10:07,ứng dụng tốt quá chừng,5,False,Co Luoi,mược ứng dụng tốt,
393,2022-06-18 03:11:46,"Thanh toán bằng coin giờ bị hạn chế
Thanh toán hoá đơn tiền điện không được
Cái tối thiểu là biến động số dư chưa làm được
Giao diện thiết kế không tiện cho người dùng",1,False,Sáng Standard,Trải nghiệm dở tệ,"{'id': 32049292, 'body': 'Sáng Standard, ""Chào bạn. Cảm ơn bạn đã sử dụng dịch vụ của MyVIB 2.0. Chúng tôi rất xin lỗi về những trải nghiệm không tốt mà bạn gặp phải. VIB gửi đến bạn một số thông tin sau:\n- Coin thưởng được sử dụng để thanh toán hóa đơn dịch vụ, nạp tiền điện thoại, thanh toán QR\n- Tính năng biến động số dư đã được cập nhật lên App\nBạn vui lòng cập nhật MyVIB 2.0 lên phiên bản mới nhất để trải nghiệm hoặc liên hệ DVKH 24/7 1800 8180 (miễn phí) để được hỗ trợ tốt hơn. Trân trọng cảm ơn!""', 'modified': '2022-09-16T02:58:12Z'}"
394,2022-06-17 12:59:07,"Đã làm thẻ ở một số ngân hàng, nhưng vẫn thích dịch vụ cũng như tính chuyên nghiệp ở đây",5,False,Chử Trúc,Tiện thật,
395,2022-06-17 10:34:43,Thật sự không có gì để phàn nàn cả. Dành cho MyVIB 5 sao nhé.,5,False,Sái Dung,Một lựa chọn đúng đắn,
396,2022-06-17 05:08:00,"App rất ổn, nhưng giao diện nhìn năng động sáng tạo, có nhiều tính tính năng rất hay, thanh toán hóa đơn, mua thẻ điện thoại, thẻ game, thanh toán qua QR code....",5,False,Ngân_Khảiw,Tôi yêu MyVIB,
